freq,unit,sex,age,icd10,resid,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
A,NR,F,TOTAL,TOTAL,TOT_IN,EE,8007 ,8158 ,8269 ,8068 ,8299 ,9683 ,9048 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,EL,58320 ,61341 ,58919 ,61887 ,64868 ,70514 ,70023 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,ES,201618 ,210287 ,211279 ,206020 ,244112 ,219334 ,230055 ,215382 
A,NR,F,TOTAL,TOTAL,TOT_IN,EU27_2020,2271196 ,2347726 ,2356269 ,2334924 ,2577449 ,2621093 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,EU28,2577499 ,2657208 ,2665078 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,FI,26981 ,26768 ,27307 ,26841 ,27511 ,28460 ,31448 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,FR,296856 ,305360 ,306017 ,308493 ,333966 ,328009 ,338849 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,FX,290914 ,299356 ,299961 ,302047 ,327293 ,319852 ,330925 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,HR,26397 ,27817 ,26985 ,26692 ,29164 ,31826 ,29350 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,HU,64395 ,67649 ,67029 ,66760 ,72341 ,78522 ,69697 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,IE,15047 ,14929 ,15095 ,14912 ,15805 ,16548 ,17251 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,IS,1099 ,1098 ,1096 ,1102 ,1130 ,1138 ,1311 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,IT,320418 ,340023 ,329961 ,333897 ,383662 ,363626 ,375789 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,LI,94 ,97 ,96 ,86 ,111 ,92 ,98 ,70 
A,NR,F,TOTAL,TOTAL,TOT_IN,LT,20611 ,20668 ,20376 ,19615 ,22065 ,24665 ,22312 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,LU,1951 ,2075 ,2043 ,2034 ,2181 ,2132 ,2129 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,LV,14935 ,15063 ,15174 ,14666 ,15286 ,18281 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,MT,1709 ,1762 ,1838 ,1827 ,1973 ,2084 ,2060 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,NL,76496 ,77247 ,78553 ,77123 ,84156 ,84779 ,85925 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,NO,20926 ,21006 ,20795 ,20513 ,20330 ,21051 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,PL,186068 ,195391 ,200762 ,198530 ,227789 ,251072 ,219042 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,PT,55105 ,54789 ,56475 ,56120 ,62071 ,62213 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,RO,121895 ,124252 ,124638 ,122556 ,137920 ,159038 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,RS,50002 ,51813 ,50533 ,50019 ,56252 ,66470 ,54064 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,SE,46305 ,46930 ,46582 ,44576 ,48879 ,45264 ,47035 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,SI,9949 ,10244 ,10199 ,10266 ,12091 ,11232 ,11201 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,SK,25446 ,26278 ,26371 ,25658 ,28511 ,35401 ,28658 ,26067 
A,NR,F,TOTAL,TOTAL,TOT_IN,TR,191170 ,192744 ,192125 ,196401 ,222210 ,255222 ,228297 ,: 
A,NR,F,TOTAL,TOTAL,TOT_IN,UK,306303 ,309482 ,308809 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,AT,41241 ,42965 ,42654 ,42185 ,45759 ,45278 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,BE,54498 ,55572 ,56271 ,55271 ,64400 ,55241 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,BG,51037 ,52500 ,51530 ,51303 ,58044 ,70689 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,CH,33630 ,34450 ,34625 ,34927 ,38518 ,35994 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,CY,2545 ,2866 ,2758 ,2948 ,3072 ,3405 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,CZ,52747 ,54880 ,55513 ,54896 ,62600 ,66201 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,DE,463570 ,475815 ,485804 ,474622 ,493514 ,508939 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,DK,26354 ,26366 ,27186 ,26495 ,26651 ,27995 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,EE,7999 ,8155 ,8264 ,8065 ,8294 ,9678 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,EL,58126 ,61174 ,58710 ,61646 ,64797 ,70342 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,ES,201005 ,209614 ,210604 ,205309 ,243792 ,218973 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,EU27_2020,2268488 ,2345651 ,2353296 ,2331481 ,2574953 ,2618869 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,EU28,2574877 ,2655266 ,2662163 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,FI,26976 ,26768 ,27298 ,26830 ,27497 ,28455 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,FR,296739 ,305077 ,305716 ,308213 ,333772 ,327870 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,HR,26232 ,27651 ,26766 ,26459 ,28963 ,31596 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,HU,64348 ,67546 ,66959 ,66700 ,72283 ,78397 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,IE,15064 ,14903 ,15072 ,14874 ,15785 ,16517 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,IS,1104 ,1101 ,1101 ,1111 ,1133 ,1142 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,IT,319270 ,338862 ,328909 ,332606 ,382522 ,362906 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,LI,127 ,121 ,129 ,129 ,154 ,129 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,LT,20620 ,20673 ,20384 ,19611 ,22064 ,24646 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,LU,1953 ,2066 ,2042 ,2030 ,2177 ,2117 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,LV,14932 ,15050 ,15171 ,14663 ,15289 ,18281 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,MT,1698 ,1755 ,1814 ,1817 ,1966 ,2078 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,NL,76483 ,77200 ,78511 ,77107 ,84064 ,84732 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,NO,20927 ,21025 ,20821 ,20524 ,20320 ,21039 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,PL,186106 ,195421 ,200822 ,198506 ,227833 ,251103 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,PT,55025 ,54737 ,56383 ,56028 ,62048 ,62174 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,RO,122039 ,124444 ,124828 ,122681 ,138101 ,159255 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,RS,50063 ,51864 ,50586 ,50079 ,56304 ,66523 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,SE,46359 ,46942 ,46593 ,44554 ,48908 ,45226 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,SI,9987 ,10316 ,10286 ,10345 ,12177 ,11292 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,SK,25535 ,26333 ,26448 ,25717 ,28581 ,35483 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,TR,187147 ,187784 ,192180 ,196453 ,222248 ,255255 ,: ,: 
A,NR,F,TOTAL,TOTAL,TOT_RESID,UK,306389 ,309615 ,308867 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,AT,25 ,30 ,39 ,30 ,49 ,45 ,34 ,34 
A,NR,F,TOTAL,TOXICO,TOT_IN,BE,9 ,7 ,4 ,7 ,8 ,19 ,13 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,BG,2 ,0 ,0 ,0 ,0 ,0 ,1 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,CH,22 ,16 ,21 ,21 ,15 ,21 ,28 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,CY,: ,0 ,1 ,1 ,0 ,0 ,0 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,CZ,2 ,4 ,3 ,3 ,3 ,6 ,7 ,3 
A,NR,F,TOTAL,TOXICO,TOT_IN,DE,179 ,137 ,167 ,155 ,143 ,142 ,159 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,DK,10 ,10 ,6 ,6 ,10 ,4 ,7 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,EE,: ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,EL,: ,0 ,0 ,3 ,2 ,2 ,3 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,ES,2 ,2 ,5 ,3 ,4 ,6 ,5 ,5 
A,NR,F,TOTAL,TOXICO,TOT_IN,EU27_2020,310 ,271 ,336 ,315 ,334 ,345 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,EU28,350 ,315 ,376 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,FI,9 ,7 ,8 ,11 ,10 ,18 ,7 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,FR,38 ,32 ,40 ,34 ,44 ,36 ,55 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,FX,37 ,31 ,39 ,34 ,42 ,35 ,55 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,HR,3 ,1 ,4 ,6 ,8 ,5 ,5 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,HU,: ,1 ,2 ,1 ,2 ,2 ,2 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,IE,: ,0 ,1 ,0 ,4 ,1 ,2 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,IS,: ,0 ,3 ,1 ,2 ,0 ,0 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,IT,14 ,17 ,25 ,32 ,23 ,26 ,31 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,LI,: ,0 ,0 ,0 ,0 ,1 ,0 ,0 
A,NR,F,TOTAL,TOXICO,TOT_IN,LT,1 ,3 ,0 ,0 ,1 ,1 ,1 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,LU,1 ,1 ,1 ,0 ,1 ,2 ,1 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,LV,: ,0 ,1 ,1 ,0 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,MT,: ,0 ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,NL,6 ,11 ,10 ,7 ,10 ,12 ,15 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,NO,8 ,4 ,1 ,5 ,11 ,8 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,PL,4 ,2 ,5 ,3 ,5 ,8 ,11 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,PT,: ,1 ,3 ,5 ,0 ,2 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,RO,: ,1 ,0 ,2 ,0 ,3 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,RS,3 ,0 ,1 ,1 ,2 ,10 ,5 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,SE,4 ,1 ,6 ,5 ,2 ,1 ,6 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,SI,1 ,1 ,4 ,0 ,5 ,2 ,6 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,SK,0 ,2 ,1 ,0 ,0 ,1 ,0 ,1 
A,NR,F,TOTAL,TOXICO,TOT_IN,TR,: ,0 ,3 ,0 ,0 ,1 ,0 ,: 
A,NR,F,TOTAL,TOXICO,TOT_IN,UK,40 ,44 ,40 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,AT,22 ,30 ,34 ,29 ,47 ,44 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,BE,9 ,7 ,4 ,7 ,8 ,18 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,BG,2 ,0 ,0 ,0 ,1 ,0 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,CH,22 ,17 ,19 ,21 ,15 ,21 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,CY,: ,0 ,1 ,1 ,0 ,0 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,CZ,2 ,4 ,3 ,3 ,3 ,6 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,DE,178 ,137 ,170 ,155 ,143 ,142 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,DK,10 ,10 ,6 ,6 ,10 ,4 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,EE,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,EL,: ,0 ,0 ,3 ,2 ,2 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,ES,2 ,2 ,5 ,3 ,4 ,6 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,EU27_2020,305 ,270 ,335 ,313 ,332 ,343 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,EU28,345 ,314 ,375 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,FI,9 ,7 ,8 ,11 ,10 ,18 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,FR,37 ,31 ,40 ,34 ,43 ,36 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,HR,3 ,1 ,4 ,6 ,8 ,5 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,HU,: ,1 ,2 ,1 ,2 ,2 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,IE,: ,0 ,1 ,0 ,4 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,IS,: ,0 ,3 ,1 ,2 ,0 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,IT,14 ,17 ,25 ,32 ,23 ,25 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,LI,: ,0 ,0 ,0 ,0 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,LT,1 ,3 ,0 ,0 ,1 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,LU,3 ,1 ,1 ,0 ,1 ,2 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,LV,: ,0 ,1 ,1 ,0 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,MT,: ,0 ,0 ,0 ,0 ,0 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,NL,4 ,11 ,10 ,6 ,10 ,13 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,NO,8 ,4 ,1 ,5 ,11 ,8 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,PL,4 ,2 ,6 ,3 ,5 ,8 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,PT,: ,1 ,3 ,5 ,0 ,2 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,RO,: ,1 ,0 ,2 ,0 ,3 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,RS,3 ,0 ,1 ,1 ,2 ,10 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,SE,4 ,1 ,6 ,5 ,2 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,SI,1 ,1 ,4 ,0 ,5 ,2 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,SK,0 ,2 ,1 ,0 ,0 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,TR,: ,0 ,3 ,0 ,0 ,1 ,: ,: 
A,NR,F,TOTAL,TOXICO,TOT_RESID,UK,40 ,44 ,40 ,: ,: ,: ,: ,: 
A,NR,F,TOTAL,U071,TOT_IN,AT,: ,: ,: ,: ,2942 ,3528 ,3092 ,1288 
A,NR,F,TOTAL,U071,TOT_IN,BE,: ,: ,: ,: ,8408 ,3501 ,2115 ,: 
A,NR,F,TOTAL,U071,TOT_IN,BG,: ,: ,: ,: ,3010 ,12599 ,3959 ,: 
A,NR,F,TOTAL,U071,TOT_IN,CH,: ,: ,: ,: ,4320 ,2793 ,1907 ,: 
A,NR,F,TOTAL,U071,TOT_IN,CY,: ,: ,: ,: ,45 ,245 ,315 ,: 
A,NR,F,TOTAL,U071,TOT_IN,CZ,: ,: ,: ,: ,4529 ,10378 ,2697 ,775 
A,NR,F,TOTAL,U071,TOT_IN,DE,: ,: ,: ,: ,18285 ,31985 ,24098 ,: 
A,NR,F,TOTAL,U071,TOT_IN,DK,: ,: ,: ,: ,435 ,631 ,686 ,: 
A,NR,F,TOTAL,U071,TOT_IN,EE,: ,: ,: ,: ,107 ,875 ,461 ,: 
A,NR,F,TOTAL,U071,TOT_IN,EL,: ,: ,: ,: ,2072 ,7457 ,7810 ,: 
A,NR,F,TOTAL,U071,TOT_IN,ES,: ,: ,: ,: ,27860 ,16995 ,14898 ,3782 
A,NR,F,TOTAL,U071,TOT_IN,EU27_2020,: ,: ,: ,: ,180678 ,253864 ,: ,: 
A,NR,F,TOTAL,U071,TOT_IN,FI,: ,: ,: ,: ,253 ,408 ,2027 ,: 
A,NR,F,TOTAL,U071,TOT_IN,FR,: ,: ,: ,: ,28974 ,28264 ,19722 ,: 
A,NR,F,TOTAL,U071,TOT_IN,FX,: ,: ,: ,: ,28826 ,27027 ,19037 ,: 
A,NR,F,TOTAL,U071,TOT_IN,HR,: ,: ,: ,: ,1889 ,3843 ,1815 ,: 
A,NR,F,TOTAL,U071,TOT_IN,HU,: ,: ,: ,: ,4279 ,11878 ,3733 ,: 
A,NR,F,TOTAL,U071,TOT_IN,IE,: ,: ,: ,: ,906 ,1436 ,801 ,: 
A,NR,F,TOTAL,U071,TOT_IN,IS,: ,: ,: ,: ,14 ,1 ,109 ,: 
A,NR,F,TOTAL,U071,TOT_IN,IT,: ,: ,: ,: ,32010 ,27578 ,24141 ,: 
A,NR,F,TOTAL,U071,TOT_IN,LI,: ,: ,: ,: ,15 ,6 ,2 ,2 
A,NR,F,TOTAL,U071,TOT_IN,LT,: ,: ,: ,: ,1072 ,3710 ,1336 ,: 
A,NR,F,TOTAL,U071,TOT_IN,LU,: ,: ,: ,: ,204 ,196 ,79 ,: 
A,NR,F,TOTAL,U071,TOT_IN,LV,: ,: ,: ,: ,332 ,2341 ,: ,: 
A,NR,F,TOTAL,U071,TOT_IN,MT,: ,: ,: ,: ,62 ,78 ,98 ,: 
A,NR,F,TOTAL,U071,TOT_IN,NL,: ,: ,: ,: ,8078 ,8686 ,3711 ,: 
A,NR,F,TOTAL,U071,TOT_IN,NO,: ,: ,: ,: ,197 ,348 ,: ,: 
A,NR,F,TOTAL,U071,TOT_IN,PL,: ,: ,: ,: ,16896 ,41218 ,14332 ,: 
A,NR,F,TOTAL,U071,TOT_IN,PT,: ,: ,: ,: ,3340 ,6049 ,: ,: 
A,NR,F,TOTAL,U071,TOT_IN,RO,: ,: ,: ,: ,6906 ,19825 ,: ,: 
A,NR,F,TOTAL,U071,TOT_IN,RS,: ,: ,: ,: ,3218 ,11950 ,3637 ,: 
A,NR,F,TOTAL,U071,TOT_IN,SE,: ,: ,: ,: ,4175 ,2203 ,1484 ,: 
A,NR,F,TOTAL,U071,TOT_IN,SI,: ,: ,: ,: ,1829 ,1265 ,1126 ,: 
A,NR,F,TOTAL,U071,TOT_IN,SK,: ,: ,: ,: ,1780 ,6692 ,1265 ,219 
A,NR,F,TOTAL,U071,TOT_IN,TR,: ,: ,: ,: ,8497 ,29588 ,9721 ,: 
A,NR,F,TOTAL,U071,TOT_RESID,AT,: ,: ,: ,: ,2934 ,3501 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,BE,: ,: ,: ,: ,8356 ,3471 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,BG,: ,: ,: ,: ,3009 ,12596 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,CH,: ,: ,: ,: ,4307 ,2777 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,CY,: ,: ,: ,: ,45 ,244 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,CZ,: ,: ,: ,: ,4516 ,10343 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,DE,: ,: ,: ,: ,18287 ,31944 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,DK,: ,: ,: ,: ,437 ,631 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,EE,: ,: ,: ,: ,107 ,875 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,EL,: ,: ,: ,: ,2073 ,7442 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,ES,: ,: ,: ,: ,27840 ,16969 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,EU27_2020,: ,: ,: ,: ,180507 ,253579 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,FI,: ,: ,: ,: ,253 ,409 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,FR,: ,: ,: ,: ,28967 ,28252 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,HR,: ,: ,: ,: ,1883 ,3829 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,HU,: ,: ,: ,: ,4277 ,11844 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,IE,: ,: ,: ,: ,907 ,1431 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,IS,: ,: ,: ,: ,14 ,1 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,IT,: ,: ,: ,: ,31933 ,27483 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,LI,: ,: ,: ,: ,18 ,8 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,LT,: ,: ,: ,: ,1070 ,3710 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,LU,: ,: ,: ,: ,205 ,192 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,LV,: ,: ,: ,: ,332 ,2341 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,MT,: ,: ,: ,: ,62 ,78 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,NL,: ,: ,: ,: ,8073 ,8681 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,NO,: ,: ,: ,: ,194 ,348 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,PL,: ,: ,: ,: ,16894 ,41204 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,PT,: ,: ,: ,: ,3340 ,6044 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,RO,: ,: ,: ,: ,6918 ,19882 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,RS,: ,: ,: ,: ,3220 ,11955 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,SE,: ,: ,: ,: ,4177 ,2200 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,SI,: ,: ,: ,: ,1828 ,1270 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,SK,: ,: ,: ,: ,1784 ,6713 ,: ,: 
A,NR,F,TOTAL,U071,TOT_RESID,TR,: ,: ,: ,: ,8498 ,29594 ,: ,: 
A,NR,F,TOTAL,U072,TOT_IN,AT,: ,: ,: ,: ,158 ,107 ,2 ,0 
A,NR,F,TOTAL,U072,TOT_IN,BE,: ,: ,: ,: ,2947 ,914 ,955 ,: 
A,NR,F,TOTAL,U072,TOT_IN,BG,: ,: ,: ,: ,267 ,272 ,66 ,: 
A,NR,F,TOTAL,U072,TOT_IN,CH,: ,: ,: ,: ,91 ,27 ,16 ,: 
A,NR,F,TOTAL,U072,TOT_IN,CY,: ,: ,: ,: ,0 ,0 ,0 ,: 
A,NR,F,TOTAL,U072,TOT_IN,CZ,: ,: ,: ,: ,87 ,316 ,39 ,20 
A,NR,F,TOTAL,U072,TOT_IN,DE,: ,: ,: ,: ,555 ,268 ,162 ,: 
A,NR,F,TOTAL,U072,TOT_IN,DK,: ,: ,: ,: ,12 ,11 ,19 ,: 
A,NR,F,TOTAL,U072,TOT_IN,EE,: ,: ,: ,: ,1 ,4 ,9 ,: 
A,NR,F,TOTAL,U072,TOT_IN,EL,: ,: ,: ,: ,1 ,7 ,5 ,: 
A,NR,F,TOTAL,U072,TOT_IN,ES,: ,: ,: ,: ,8062 ,286 ,31 ,5 
A,NR,F,TOTAL,U072,TOT_IN,EU27_2020,: ,: ,: ,: ,22266 ,3938 ,: ,: 
A,NR,F,TOTAL,U072,TOT_IN,FI,: ,: ,: ,: ,22 ,4 ,46 ,: 
A,NR,F,TOTAL,U072,TOT_IN,FR,: ,: ,: ,: ,5222 ,390 ,149 ,: 
A,NR,F,TOTAL,U072,TOT_IN,FX,: ,: ,: ,: ,5203 ,366 ,143 ,: 
A,NR,F,TOTAL,U072,TOT_IN,HR,: ,: ,: ,: ,6 ,15 ,0 ,: 
A,NR,F,TOTAL,U072,TOT_IN,HU,: ,: ,: ,: ,86 ,113 ,19 ,: 
A,NR,F,TOTAL,U072,TOT_IN,IE,: ,: ,: ,: ,28 ,2 ,0 ,: 
A,NR,F,TOTAL,U072,TOT_IN,IS,: ,: ,: ,: ,0 ,0 ,0 ,: 
A,NR,F,TOTAL,U072,TOT_IN,IT,: ,: ,: ,: ,2498 ,219 ,95 ,: 
A,NR,F,TOTAL,U072,TOT_IN,LI,: ,: ,: ,: ,0 ,0 ,0 ,0 
A,NR,F,TOTAL,U072,TOT_IN,LT,: ,: ,: ,: ,2 ,8 ,2 ,: 
A,NR,F,TOTAL,U072,TOT_IN,LU,: ,: ,: ,: ,10 ,8 ,14 ,: 
A,NR,F,TOTAL,U072,TOT_IN,LV,: ,: ,: ,: ,0 ,6 ,: ,: 
A,NR,F,TOTAL,U072,TOT_IN,MT,: ,: ,: ,: ,0 ,0 ,0 ,: 
A,NR,F,TOTAL,U072,TOT_IN,NL,: ,: ,: ,: ,1325 ,157 ,45 ,: 
A,NR,F,TOTAL,U072,TOT_IN,NO,: ,: ,: ,: ,1 ,0 ,: ,: 
A,NR,F,TOTAL,U072,TOT_IN,PL,: ,: ,: ,: ,601 ,667 ,154 ,: 
