freq,unit,age,sex,isced11,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 
A,NR,TOTAL,F,ED7,BA,: ,: ,12822 ,13738 ,14093 ,14880 ,14559 
A,NR,TOTAL,F,ED7,BE,53105 ,55267 ,55914 ,57634 ,61593 ,65783 ,68830 
A,NR,TOTAL,F,ED7,BG,47433 ,44740 ,42964 ,42701 ,42330 ,42898 ,44757 
A,NR,TOTAL,F,ED7,CH,33995 ,34965 ,36036 ,37255 ,39257 ,42278 ,44632 
A,NR,TOTAL,F,ED7,CY,9692 ,11650 ,12109 ,13651 ,15201 ,17325 ,18127 
A,NR,TOTAL,F,ED7,CZ,75180 ,73482 ,66966 ,65401 ,63597 ,64509 ,66840 
A,NR,TOTAL,F,ED7,DE,539085 ,549037 ,563022 ,576783 ,588235 ,609172 ,621813 
A,NR,TOTAL,F,ED7,DK,41951 ,39794 ,39237 ,39045 ,38878 ,39272 ,38946 
A,NR,TOTAL,F,ED7,EE,9303 ,9162 ,9074 ,9288 ,9433 ,9597 ,9560 
A,NR,TOTAL,F,ED7,EL,33235 ,43139 ,46801 ,50618 ,50402 ,58395 ,64304 
A,NR,TOTAL,F,ED7,ES,191290 ,192619 ,198778 ,202334 ,217038 ,223861 ,236655 
A,NR,TOTAL,F,ED7,EU27_2020,2838983 ,2869232 ,2931178 ,2953764 ,3026133 ,3116725 ,3201026 
A,NR,TOTAL,F,ED7,EU28,3086043 ,3129704 ,3204221 ,3249431 ,: ,: ,: 
A,NR,TOTAL,F,ED7,FI,36280 ,37768 ,39867 ,41665 ,42952 ,45219 ,47882 
A,NR,TOTAL,F,ED7,FR,477867 ,493442 ,528944 ,530209 ,545556 ,528352 ,544168 
A,NR,TOTAL,F,ED7,HR,37562 ,39063 ,39733 ,40593 ,40291 ,40749 ,41311 
A,NR,TOTAL,F,ED7,HU,43666 ,45104 ,45321 ,45749 ,45065 ,46358 ,48440 
A,NR,TOTAL,F,ED7,IE,16519 ,16819 ,18603 d,19384 ,20733 ,23938 ,23800 
A,NR,TOTAL,F,ED7,IS,3199 ,3013 ,3060 ,3265 ,3398 ,4101 ,4135 
A,NR,TOTAL,F,ED7,IT,416213 ,412155 ,420939 ,429547 ,445045 ,474228 ,485217 
A,NR,TOTAL,F,ED7,LI,90 ,99 ,90 ,95 ,103 ,122 ,119 
A,NR,TOTAL,F,ED7,LT,18436 ,17483 ,17233 ,17222 ,17145 ,17494 ,17679 
A,NR,TOTAL,F,ED7,LU,1295 ,1263 ,1323 ,1318 ,1440 ,1499 ,1465 
A,NR,TOTAL,F,ED7,LV,11390 ,11302 ,11666 ,11154 ,11182 ,11257 ,10954 
A,NR,TOTAL,F,ED7,ME,662 ,895 ,834 ,832 ,1416 ,2047 ,: 
A,NR,TOTAL,F,ED7,MK,1677 ,1677 ,1496 ,1459 ,2265 ,2261 ,2342 
A,NR,TOTAL,F,ED7,MT,1941 ,2349 ,2464 ,2828 ,3184 ,3581 ,3698 
A,NR,TOTAL,F,ED7,NL,87579 ,97529 ,97936 ,99651 ,106455 ,112439 ,115385 
A,NR,TOTAL,F,ED7,NO,36540 ,38080 ,41522 ,44511 ,48567 ,55669 ,59892 
A,NR,TOTAL,F,ED7,PL,324938 d,312695 d,304721 e,290098 e,288459 ,288660 ,300828 
A,NR,TOTAL,F,ED7,PT,60801 ,61195 ,63211 ,66936 ,68214 ,71566 ,66693 
A,NR,TOTAL,F,ED7,RO,98220 ,97965 ,100591 ,101134 ,103728 ,108495 ,107645 
A,NR,TOTAL,F,ED7,RS,24414 ,27632 ,28979 ,29212 ,29640 ,31952 ,33438 
A,NR,TOTAL,F,ED7,SE,77744 ,79553 ,82687 ,79950 ,82119 ,89808 ,91642 
A,NR,TOTAL,F,ED7,SI,14114 d,13940 d,13762 ,13518 ,13327 ,14518 ,14365 
A,NR,TOTAL,F,ED7,SK,39053 ,37401 ,34321 ,33708 ,31358 ,29966 ,29532 
A,NR,TOTAL,F,ED7,TR,222324 ,245083 ,244396 ,245257 ,218754 ,254181 ,271386 
A,NR,TOTAL,F,ED7,UK,247060 ,260472 ,273043 ,295667 ,: ,: ,: 
A,NR,TOTAL,F,ED74,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,TOTAL,F,ED74,AT,: d,: d,: d,71644 ,73173 ,77786 ,80490 
A,NR,TOTAL,F,ED74,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED74,BE,53105 ,55267 ,55914 ,57634 ,61593 ,65783 ,68830 
A,NR,TOTAL,F,ED74,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED74,CH,33075 ,34012 ,35019 ,36328 ,38007 ,40779 ,43058 
A,NR,TOTAL,F,ED74,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED74,CZ,75180 ,73482 ,66966 ,65401 ,63597 ,64509 ,66840 
A,NR,TOTAL,F,ED74,DE,539085 ,549037 ,563022 ,576783 ,588235 ,609172 ,621803 
A,NR,TOTAL,F,ED74,DK,39597 ,37328 ,36844 ,36799 ,36563 ,36974 ,36503 
A,NR,TOTAL,F,ED74,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,TOTAL,F,ED74,EL,31035 ,40185 ,43420 ,47536 ,50402 ,58395 ,64304 
A,NR,TOTAL,F,ED74,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,TOTAL,F,ED74,FR,133256 ,144883 ,173871 ,13109 ,9713 ,9945 ,10176 
A,NR,TOTAL,F,ED74,HR,34323 ,35463 ,36209 ,36742 ,36180 ,36923 ,37274 
A,NR,TOTAL,F,ED74,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,TOTAL,F,ED74,LI,90 ,: z,: z,95 ,103 ,122 ,119 
A,NR,TOTAL,F,ED74,LT,17061 ,16153 ,15927 ,15930 ,15810 ,16148 ,16305 
A,NR,TOTAL,F,ED74,LU,500 ,488 ,514 ,554 ,591 ,665 ,655 
A,NR,TOTAL,F,ED74,LV,2869 ,2680 ,2534 ,2429 ,2513 ,2760 ,2847 
A,NR,TOTAL,F,ED74,ME,662 ,887 ,825 ,822 ,1390 ,1964 ,: 
A,NR,TOTAL,F,ED74,MK,1575 ,1575 ,1426 ,1325 ,2095 ,2030 ,2039 
A,NR,TOTAL,F,ED74,MT,: d,: d,: d,: d,: d,2043 ,2014 
A,NR,TOTAL,F,ED74,NL,: d,: d,: d,91535 ,98291 ,101300 ,99387 
A,NR,TOTAL,F,ED74,NO,36540 ,38080 ,41522 ,44511 ,48567 ,55669 ,59892 
A,NR,TOTAL,F,ED74,PL,: d,: d,: d,: d,238530 e,231935 ,233440 
A,NR,TOTAL,F,ED74,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,RS,24414 ,27632 ,28979 ,28656 ,28282 ,29643 ,30510 
A,NR,TOTAL,F,ED74,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED74,SI,28 ,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED74,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED74,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,TOTAL,F,ED74,UK,247060 ,260472 ,273043 ,295667 ,: ,: ,: 
A,NR,TOTAL,F,ED75,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,TOTAL,F,ED75,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,CH,920 ,953 ,1017 ,927 ,1250 ,1499 ,1574 
A,NR,TOTAL,F,ED75,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,DE,: z,: z,: z,: z,: z,: z,10 
A,NR,TOTAL,F,ED75,DK,2354 ,2466 ,2393 ,2246 ,2315 ,2298 ,2443 
A,NR,TOTAL,F,ED75,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,TOTAL,F,ED75,EL,2200 ,2954 ,3381 ,3082 ,: z,: z,: z
A,NR,TOTAL,F,ED75,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,TOTAL,F,ED75,FR,344611 ,348559 ,355073 ,353154 ,364107 ,333314 ,341345 
A,NR,TOTAL,F,ED75,HR,3239 ,3600 ,3524 ,3851 ,4111 ,3826 ,4037 
A,NR,TOTAL,F,ED75,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,TOTAL,F,ED75,LI,: z,0 ,0 ,0 ,0 ,0 ,0 
A,NR,TOTAL,F,ED75,LT,1375 ,1330 ,1306 ,1292 ,1335 ,1346 ,1374 
A,NR,TOTAL,F,ED75,LU,795 ,775 ,809 ,764 ,849 ,834 ,810 
A,NR,TOTAL,F,ED75,LV,8521 ,8622 ,9132 ,8725 ,8669 ,8497 ,8107 
A,NR,TOTAL,F,ED75,ME,0 ,8 ,9 ,10 ,26 ,83 ,: 
A,NR,TOTAL,F,ED75,MK,102 ,102 ,70 ,134 ,170 ,231 ,303 
A,NR,TOTAL,F,ED75,MT,: d,: d,: d,: d,: d,1537 ,1684 
A,NR,TOTAL,F,ED75,NL,: d,: d,: d,8116 ,8164 ,11139 ,15998 
A,NR,TOTAL,F,ED75,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,PL,: d,: d,: d,: d,49929 e,56725 ,67388 
A,NR,TOTAL,F,ED75,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,RS,: z,: z,: z,556 ,1358 ,2309 ,2928 
A,NR,TOTAL,F,ED75,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,SI,0 d,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,F,ED75,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,F,ED75,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,TOTAL,F,ED75,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,TOTAL,F,ED8,AL,: ,: ,: ,: ,: ,1228 ,281 
A,NR,TOTAL,F,ED8,AT,10877 ,10515 ,9286 ,8805 ,8614 ,8898 ,9127 
A,NR,TOTAL,F,ED8,BA,: ,: ,374 ,473 ,530 ,602 ,683 
A,NR,TOTAL,F,ED8,BE,7751 ,7912 ,8055 ,7999 ,8362 ,8798 ,9216 
A,NR,TOTAL,F,ED8,BG,3460 ,3500 ,3433 ,3436 ,3384 ,3455 ,3399 
A,NR,TOTAL,F,ED8,CH,11263 ,11500 ,11728 ,11889 ,12363 ,12821 ,13229 
A,NR,TOTAL,F,ED8,CY,733 ,793 ,853 ,873 ,925 ,979 ,974 
A,NR,TOTAL,F,ED8,CZ,10570 ,10453 ,10027 ,9605 ,9420 ,9645 ,9509 
A,NR,TOTAL,F,ED8,DE,87300 d,87800 d,89000 d,89500 ,84871 bd,90313 ,95146 
A,NR,TOTAL,F,ED8,DK,5014 ,4963 ,4883 ,4788 ,4672 ,4747 ,4902 
A,NR,TOTAL,F,ED8,EE,1598 ,1502 ,1394 ,1341 ,1309 ,1285 ,1276 
A,NR,TOTAL,F,ED8,EL,15197 ,13616 ,14272 ,14856 ,14935 ,16120 ,15899 
A,NR,TOTAL,F,ED8,ES,27623 ,35537 ,42644 ,45345 ,46335 ,47984 ,49034 
A,NR,TOTAL,F,ED8,EU27_2020,306545 ,310206 ,317325 ,320602 ,317094 ,328036 ,328224 d
A,NR,TOTAL,F,ED8,EU28,360510 ,364418 ,371376 ,375598 ,: ,: ,: 
A,NR,TOTAL,F,ED8,FI,10292 ,10013 ,9825 ,9715 ,9826 ,9947 ,10219 
A,NR,TOTAL,F,ED8,FR,31810 ,31264 ,31091 ,31711 ,31226 ,30868 ,31457 
A,NR,TOTAL,F,ED8,HR,1771 ,1808 ,1945 ,1931 ,2125 ,2229 ,2450 
A,NR,TOTAL,F,ED8,HU,3686 ,3611 ,3639 ,3665 ,4559 ,4878 ,5168 
A,NR,TOTAL,F,ED8,IE,4306 ,4316 ,4468 d,4539 ,4753 ,5198 ,5512 
A,NR,TOTAL,F,ED8,IS,283 ,284 ,375 ,340 ,345 ,389 ,389 
A,NR,TOTAL,F,ED8,IT,16667 ,13974 ,14178 ,14522 ,15350 ,15977 ,18144 
A,NR,TOTAL,F,ED8,LI,41 ,36 ,40 ,39 ,45 ,53 ,66 
A,NR,TOTAL,F,ED8,LT,1604 ,1590 ,1566 ,1544 ,1524 ,1544 ,1509 
A,NR,TOTAL,F,ED8,LU,258 ,271 ,286 ,351 ,386 ,403 ,445 
A,NR,TOTAL,F,ED8,LV,1380 ,1386 ,1291 ,1192 ,1133 ,1093 ,1075 
A,NR,TOTAL,F,ED8,ME,21 ,10 ,21 ,42 ,41 ,52 ,: 
A,NR,TOTAL,F,ED8,MK,216 ,217 ,193 ,212 ,245 ,266 ,359 
A,NR,TOTAL,F,ED8,MT,54 ,121 ,258 ,277 ,315 ,302 ,290 
A,NR,TOTAL,F,ED8,NL,7424 ,7406 ,7662 ,7816 e,7952 e,8143 e,: 
A,NR,TOTAL,F,ED8,NO,3984 ,4279 ,4475 ,4744 ,4963 ,5037 ,5260 
A,NR,TOTAL,F,ED8,PL,23612 d,23772 d,22686 e,21519 e,18396 ,16549 ,14303 
A,NR,TOTAL,F,ED8,PT,10035 ,10270 ,10573 ,10860 ,11284 ,12221 ,12830 
A,NR,TOTAL,F,ED8,RO,8505 ,9289 ,9679 ,10313 ,11210 ,11856 ,11541 
A,NR,TOTAL,F,ED8,RS,5736 ,6574 ,6608 ,6534 ,6428 ,6582 ,6834 
A,NR,TOTAL,F,ED8,SE,9847 ,9642 ,9487 ,9191 ,9270 ,9561 ,9816 
A,NR,TOTAL,F,ED8,SI,1236 ,1367 ,1520 ,1667 ,1790 ,1907 ,1880 
A,NR,TOTAL,F,ED8,SK,3935 ,3515 ,3324 ,3240 ,3168 ,3135 ,3103 
A,NR,TOTAL,F,ED8,TR,35702 ,37667 ,40487 ,61110 ,66077 ,71749 ,53361 
A,NR,TOTAL,F,ED8,UK,53965 ,54212 ,54051 ,54996 ,: ,: ,: 
A,NR,TOTAL,M,ED5,AL,: ,: ,: ,: ,: ,3664 ,4223 
A,NR,TOTAL,M,ED5,AT,36124 ,35417 ,35029 ,34502 ,33587 ,34070 ,34034 
A,NR,TOTAL,M,ED5,BA,: ,: ,: z,: z,: z,: z,43 
A,NR,TOTAL,M,ED5,BE,8956 ,8803 ,8870 ,8636 ,8989 bd,10929 ,11886 
A,NR,TOTAL,M,ED5,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,CH,1652 ,1455 ,1577 ,1555 ,1415 ,1301 ,1327 
A,NR,TOTAL,M,ED5,CY,2206 ,3073 ,3112 ,3229 ,3827 ,2512 ,2132 
A,NR,TOTAL,M,ED5,CZ,365 ,381 ,351 ,363 ,383 ,394 ,383 
A,NR,TOTAL,M,ED5,DE,142 ,111 ,123 ,6154 ,5448 ,5874 ,6200 
A,NR,TOTAL,M,ED5,DK,18354 ,18908 ,19114 ,19001 ,19079 ,19303 ,19211 
A,NR,TOTAL,M,ED5,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,ES,191549 ,205238 ,216462 ,223189 ,238496 ,269560 ,279631 
A,NR,TOTAL,M,ED5,EU27_2020,570249 ,595805 ,617249 ,654374 ,680307 ,733104 ,727505 
A,NR,TOTAL,M,ED5,EU28,683879 ,709490 ,732682 ,792173 ,: ,: ,: 
A,NR,TOTAL,M,ED5,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,FR,253532 ,256720 ,263471 ,281692 ,285048 ,296209 ,272352 
A,NR,TOTAL,M,ED5,HR,16 ,44 ,40 ,48 ,20 ,11 ,7 
A,NR,TOTAL,M,ED5,HU,4497 ,4891 ,4696 ,4626 ,4657 ,5140 ,5206 
A,NR,TOTAL,M,ED5,IE,7829 ,9202 ,9769 d,10369 ,10839 ,10900 ,9162 
A,NR,TOTAL,M,ED5,IS,216 ,296 ,318 ,274 ,319 ,289 ,308 
A,NR,TOTAL,M,ED5,IT,6140 ,8032 ,9726 ,12196 ,14673 ,17032 ,20864 
A,NR,TOTAL,M,ED5,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,TOTAL,M,ED5,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,LU,287 ,335 ,331 ,364 ,379 ,375 ,395 
A,NR,TOTAL,M,ED5,LV,6135 ,6126 ,5993 ,5630 ,5163 ,5170 ,4919 
A,NR,TOTAL,M,ED5,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,TOTAL,M,ED5,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,MT,896 ,555 ,659 ,675 ,796 ,751 ,710 
A,NR,TOTAL,M,ED5,NL,8882 ,10725 ,11352 ,11810 ,13460 ,15384 ,18373 
A,NR,TOTAL,M,ED5,NO,7497 ,6955 ,7137 ,7489 ,7661 ,8770 ,9602 
A,NR,TOTAL,M,ED5,PL,75 ,40 ,: e,42 ,28 e,132 ,98 
A,NR,TOTAL,M,ED5,PT,4124 ,6883 ,8024 ,9627 ,10644 ,11382 ,12504 
A,NR,TOTAL,M,ED5,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED5,SE,12587 ,12768 ,12995 ,14873 ,17429 ,20655 ,22097 
A,NR,TOTAL,M,ED5,SI,6556 ,6536 ,6219 ,6495 ,6556 ,6499 ,6539 
A,NR,TOTAL,M,ED5,SK,997 ,1017 ,913 ,852 ,805 ,822 ,802 
A,NR,TOTAL,M,ED5,TR,1198343 ,1335771 ,1424366 ,1410461 ,1476843 ,1505909 ,1567424 
A,NR,TOTAL,M,ED5,UK,113630 d,113685 d,115432 d,137800 d,: ,: ,: 
A,NR,TOTAL,M,ED5-8,AL,: ,: ,: ,: ,: ,48976 ,50387 
A,NR,TOTAL,M,ED5-8,AT,202417 ,202919 ,202439 ,197377 ,195428 ,200586 ,199646 
A,NR,TOTAL,M,ED5-8,BA,: ,: ,40859 ,37007 ,34034 ,33526 ,31478 
A,NR,TOTAL,M,ED5-8,BE,225204 ,233729 ,229059 ,227914 ,229072 bd,235845 ,239778 
A,NR,TOTAL,M,ED5-8,BG,122908 ,115634 ,109464 ,105512 ,104235 ,103033 ,101267 
A,NR,TOTAL,M,ED5-8,CH,148754 ,151163 ,153919 ,156289 ,158106 ,162953 ,165022 
A,NR,TOTAL,M,ED5-8,CY,18266 ,20831 ,22122 ,23485 ,24392 ,23435 ,21674 
A,NR,TOTAL,M,ED5-8,CZ,158759 ,150389 ,141241 ,137342 ,137176 ,142250 ,145042 
A,NR,TOTAL,M,ED5-8,DE,1574810 d,1592025 d,1600476 d,1698968 ,1667160 bd,1687960 ,1682258 
A,NR,TOTAL,M,ED5-8,DK,137362 ,136123 ,135170 ,133529 ,132618 ,133036 ,132397 
A,NR,TOTAL,M,ED5-8,EE,20939 ,19519 ,18902 ,18788 ,18513 ,18504 ,18096 
A,NR,TOTAL,M,ED5-8,EL,365285 ,378067 ,393095 ,401537 ,404839 ,425798 ,439647 
A,NR,TOTAL,M,ED5-8,ES,920094 ,938407 ,952614 ,965669 ,985406 ,1035431 ,1052220 
A,NR,TOTAL,M,ED5-8,EU27_2020,7968888 ,8035498 ,8098596 ,8230506 ,8282832 ,8481035 ,8077113 d
A,NR,TOTAL,M,ED5-8,EU28,9005314 ,9088796 ,9163324 ,9358717 ,: ,: ,: 
A,NR,TOTAL,M,ED5-8,FI,138847 ,138482 ,138199 ,138096 ,136503 ,140075 ,143197 
A,NR,TOTAL,M,ED5-8,FR,1130643 ,1153520 ,1192017 ,1223070 ,1239412 ,1261079 ,1285754 
A,NR,TOTAL,M,ED5-8,HR,69910 ,71447 ,70805 ,70085 ,69131 ,68689 ,68223 
A,NR,TOTAL,M,ED5-8,HU,134833 ,131312 ,130710 ,129762 ,131200 ,132310 ,133421 
A,NR,TOTAL,M,ED5-8,IE,106007 ,108958 ,111047 d,110597 ,110616 ,115294 ,112690 
A,NR,TOTAL,M,ED5-8,IS,6740 ,6520 ,6496 ,6448 ,6699 ,7529 ,7446 
A,NR,TOTAL,M,ED5-8,IT,799508 ,815074 ,844334 ,862910 ,897811 ,924837 ,940484 
A,NR,TOTAL,M,ED5-8,LI,500 ,497 ,546 ,576 ,572 ,587 ,580 
A,NR,TOTAL,M,ED5-8,LT,57688 ,54699 ,51541 ,48326 ,45490 ,44030 ,43254 
A,NR,TOTAL,M,ED5-8,LU,3409 ,3468 ,3385 ,3400 ,3511 ,3593 ,3598 
A,NR,TOTAL,M,ED5-8,LV,34470 ,34901 ,34202 ,35161 ,35133 ,34285 ,32681 
A,NR,TOTAL,M,ED5-8,ME,11386 ,11405 ,10607 ,10160 ,10194 ,10011 ,: 
A,NR,TOTAL,M,ED5-8,MK,28522 ,27297 ,26752 ,24662 ,24116 ,23221 ,23543 
A,NR,TOTAL,M,ED5-8,MT,6259 ,6399 ,6808 ,7098 ,7497 ,7497 ,7982 
A,NR,TOTAL,M,ED5-8,NL,402309 ,417698 ,426322 ,437116 e,444413 e,464376 e,: 
A,NR,TOTAL,M,ED5-8,NO,116071 ,118547 ,121099 ,121583 ,122588 ,129507 ,132680 
A,NR,TOTAL,M,ED5-8,PL,655533 d,634823 d,608102 e,579275 e,570194 e,551973 ,550644 
A,NR,TOTAL,M,ED5-8,PT,161056 ,162262 ,165804 ,170150 ,175713 ,187514 ,193589 
A,NR,TOTAL,M,ED5-8,RO,246786 ,244950 ,247028 ,242884 ,246677 ,252268 ,246330 
A,NR,TOTAL,M,ED5-8,RS,112191 ,115206 ,111301 ,108092 ,104058 ,103123 ,102581 
A,NR,TOTAL,M,ED5-8,SE,173118 ,172470 ,171979 ,172413 ,180564 ,193654 ,190897 
A,NR,TOTAL,M,ED5-8,SI,34236 d,33798 d,32490 ,32188 ,32752 ,34992 ,34581 
A,NR,TOTAL,M,ED5-8,SK,68232 ,63594 ,59241 ,57853 ,57376 ,58692 ,57762 
A,NR,TOTAL,M,ED5-8,TR,3621517 ,3886107 ,4047302 ,4080963 ,4125368 ,4210011 ,4172147 
A,NR,TOTAL,M,ED5-8,UK,1036425 d,1053298 d,1064727 d,1128211 d,: ,: ,: 
A,NR,TOTAL,M,ED54,AL,: ,: ,: ,: ,: ,: z,: z
A,NR,TOTAL,M,ED54,AT,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,CH,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,DE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,DK,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,ES,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,EU27_2020,3020 d,2519 d,2262 d,2514 d,2487 d,2384 d,2258 d
A,NR,TOTAL,M,ED54,EU28,66713 d,60525 d,56032 d,58594 d,: ,: ,: 
A,NR,TOTAL,M,ED54,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,FR,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,HR,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,HU,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,TOTAL,M,ED54,IS,63 ,94 ,109 ,99 ,98 ,99 ,115 
A,NR,TOTAL,M,ED54,IT,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,TOTAL,M,ED54,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,LU,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,LV,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,TOTAL,M,ED54,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,MT,477 ,384 ,576 ,562 ,548 ,460 ,568 
A,NR,TOTAL,M,ED54,NL,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,PL,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,PT,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,SE,2543 ,2135 ,1686 ,1952 ,1940 ,1924 ,1690 
A,NR,TOTAL,M,ED54,SI,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,SK,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,TR,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED54,UK,63693 ,58006 ,53770 ,56080 ,: ,: ,: 
A,NR,TOTAL,M,ED55,AL,: ,: ,: ,: ,: ,3664 ,4223 
A,NR,TOTAL,M,ED55,AT,36124 ,35417 ,35029 ,34502 ,33587 ,34070 ,34034 
A,NR,TOTAL,M,ED55,BA,: ,: ,: z,: z,: z,: z,43 
A,NR,TOTAL,M,ED55,BE,8956 ,8803 d,8870 ,8636 ,8989 bd,10929 ,11886 d
A,NR,TOTAL,M,ED55,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,TOTAL,M,ED55,CH,1652 ,1455 ,1577 ,1555 ,1415 ,1301 ,1327 
A,NR,TOTAL,M,ED55,CY,2206 ,3073 ,3112 ,3229 ,3827 ,2512 ,2132 
A,NR,TOTAL,M,ED55,CZ,365 ,381 ,351 ,363 ,383 ,394 ,383 
