,Unnamed: 0,coicop,country,year,month,value
468,4478862,"Alcoholic beverages, tobacco and narcotics",Germany,2018,2,3.1
469,4478863,"Alcoholic beverages, tobacco and narcotics",Denmark,2018,2,1.6
470,4478867,"Alcoholic beverages, tobacco and narcotics",Estonia,2018,2,10.6
471,4478869,"Alcoholic beverages, tobacco and narcotics",Greece,2018,2,7.1
472,4478870,"Alcoholic beverages, tobacco and narcotics",Spain,2018,2,1.4
473,4478874,"Alcoholic beverages, tobacco and narcotics",Finland,2018,2,6.0
474,4478875,"Alcoholic beverages, tobacco and narcotics",France,2018,2,2.8
475,4478876,"Alcoholic beverages, tobacco and narcotics",Croatia,2018,2,2.0
476,4478877,"Alcoholic beverages, tobacco and narcotics",Hungary,2018,2,7.0
477,4478878,"Alcoholic beverages, tobacco and narcotics",Ireland,2018,2,3.0
478,4478879,"Alcoholic beverages, tobacco and narcotics",Iceland,2018,2,1.9
479,4478880,"Alcoholic beverages, tobacco and narcotics",Italy,2018,2,1.0
480,4478881,"Alcoholic beverages, tobacco and narcotics",Lithuania,2018,2,11.5
481,4478882,"Alcoholic beverages, tobacco and narcotics",Luxembourg,2018,2,1.9
482,4478883,"Alcoholic beverages, tobacco and narcotics",Latvia,2018,2,0.3
483,4478884,"Alcoholic beverages, tobacco and narcotics",Montenegro,2018,2,25.2
484,4478885,"Alcoholic beverages, tobacco and narcotics",North Macedonia,2018,2,6.2
485,4478886,"Alcoholic beverages, tobacco and narcotics",Malta,2018,2,1.2
486,4478887,"Alcoholic beverages, tobacco and narcotics",Netherlands,2018,2,1.9
487,4478888,"Alcoholic beverages, tobacco and narcotics",Norway,2018,2,1.6
488,4478889,"Alcoholic beverages, tobacco and narcotics",Poland,2018,2,1.2
489,4478890,"Alcoholic beverages, tobacco and narcotics",Portugal,2018,2,0.7
490,4478891,"Alcoholic beverages, tobacco and narcotics",Romania,2018,2,4.3
491,4478892,"Alcoholic beverages, tobacco and narcotics",Serbia,2018,2,5.9
492,4478893,"Alcoholic beverages, tobacco and narcotics",Sweden,2018,2,1.1
493,4478894,"Alcoholic beverages, tobacco and narcotics",Slovenia,2018,2,1.9
494,4478895,"Alcoholic beverages, tobacco and narcotics",Slovakia,2018,2,1.5
495,4478900,Alcoholic beverages,Albania,2018,2,1.1
496,4478901,Alcoholic beverages,Austria,2018,2,0.4
497,4478902,Alcoholic beverages,Belgium,2018,2,2.6
498,4478903,Alcoholic beverages,Bulgaria,2018,2,-0.1
499,4478904,Alcoholic beverages,Switzerland,2018,2,0.1
500,4478905,Alcoholic beverages,Cyprus,2018,2,-4.2
501,4478907,Alcoholic beverages,Germany,2018,2,1.2
502,4478908,Alcoholic beverages,Denmark,2018,2,2.5
503,4478912,Alcoholic beverages,Estonia,2018,2,12.5
504,4478914,Alcoholic beverages,Greece,2018,2,-0.1
505,4478915,Alcoholic beverages,Spain,2018,2,2.4
506,4478919,Alcoholic beverages,Finland,2018,2,4.4
507,4478920,Alcoholic beverages,France,2018,2,0.7
508,4478921,Alcoholic beverages,Croatia,2018,2,0.9
509,4478922,Alcoholic beverages,Hungary,2018,2,3.4
510,4478923,Alcoholic beverages,Ireland,2018,2,-0.8
511,4478924,Alcoholic beverages,Iceland,2018,2,0.7
512,4478925,Alcoholic beverages,Italy,2018,2,2.3
513,4478926,Alcoholic beverages,Lithuania,2018,2,13.6
514,4478927,Alcoholic beverages,Luxembourg,2018,2,0.0
515,4478928,Alcoholic beverages,Latvia,2018,2,-1.4
516,4478929,Alcoholic beverages,Montenegro,2018,2,2.0
517,4478930,Alcoholic beverages,North Macedonia,2018,2,-0.5
518,4478931,Alcoholic beverages,Malta,2018,2,2.8
519,4478932,Alcoholic beverages,Netherlands,2018,2,1.5
520,4478933,Alcoholic beverages,Norway,2018,2,0.9
521,4478934,Alcoholic beverages,Poland,2018,2,0.4
522,4478935,Alcoholic beverages,Portugal,2018,2,-1.4
523,4478936,Alcoholic beverages,Romania,2018,2,1.3
524,4478937,Alcoholic beverages,Serbia,2018,2,0.8
525,4478938,Alcoholic beverages,Sweden,2018,2,0.7
526,4478939,Alcoholic beverages,Slovenia,2018,2,2.1
527,4478940,Alcoholic beverages,Slovakia,2018,2,0.1
528,4483518,Health,Albania,2018,2,0.2
529,4483519,Health,Austria,2018,2,2.3
530,4483520,Health,Belgium,2018,2,2.3
531,4483521,Health,Bulgaria,2018,2,0.3
532,4483522,Health,Switzerland,2018,2,-1.0
533,4483523,Health,Cyprus,2018,2,0.8
534,4483525,Health,Germany,2018,2,1.1
535,4483526,Health,Denmark,2018,2,0.5
536,4483530,Health,Estonia,2018,2,3.0
537,4483532,Health,Greece,2018,2,0.1
538,4483533,Health,Spain,2018,2,0.2
539,4483537,Health,Finland,2018,2,1.5
540,4483538,Health,France,2018,2,0.4
541,4483539,Health,Croatia,2018,2,0.3
542,4483540,Health,Hungary,2018,2,3.4
543,4483541,Health,Ireland,2018,2,0.0
544,4483542,Health,Iceland,2018,2,2.4
545,4483543,Health,Italy,2018,2,0.5
546,4483544,Health,Lithuania,2018,2,0.5
547,4483545,Health,Luxembourg,2018,2,-0.9
548,4483546,Health,Latvia,2018,2,4.0
549,4483547,Health,Montenegro,2018,2,0.7
550,4483548,Health,North Macedonia,2018,2,0.2
551,4483549,Health,Malta,2018,2,1.9
552,4483550,Health,Netherlands,2018,2,1.1
553,4483551,Health,Norway,2018,2,1.2
554,4483552,Health,Poland,2018,2,1.9
555,4483553,Health,Portugal,2018,2,1.0
556,4483554,Health,Romania,2018,2,1.1
557,4483555,Health,Serbia,2018,2,1.4
558,4483556,Health,Sweden,2018,2,0.2
559,4483557,Health,Slovenia,2018,2,0.9
560,4483558,Health,Slovakia,2018,2,-0.3
561,4483563,"Medical products, appliances and equipment",Albania,2018,2,0.8
562,4483564,"Medical products, appliances and equipment",Austria,2018,2,0.0
563,4483565,"Medical products, appliances and equipment",Belgium,2018,2,2.3
564,4483566,"Medical products, appliances and equipment",Bulgaria,2018,2,0.2
565,4483567,"Medical products, appliances and equipment",Switzerland,2018,2,-0.4
566,4483568,"Medical products, appliances and equipment",Cyprus,2018,2,0.0
567,4483570,"Medical products, appliances and equipment",Germany,2018,2,1.4
568,4483571,"Medical products, appliances and equipment",Denmark,2018,2,-1.2
569,4483575,"Medical products, appliances and equipment",Estonia,2018,2,0.3
570,4483577,"Medical products, appliances and equipment",Greece,2018,2,0.7
571,4483578,"Medical products, appliances and equipment",Spain,2018,2,-1.0
572,4483582,"Medical products, appliances and equipment",Finland,2018,2,-0.9
573,4483583,"Medical products, appliances and equipment",France,2018,2,-1.3
574,4483584,"Medical products, appliances and equipment",Croatia,2018,2,0.0
575,4483585,"Medical products, appliances and equipment",Hungary,2018,2,2.8
576,4483586,"Medical products, appliances and equipment",Ireland,2018,2,-3.5
577,4483587,"Medical products, appliances and equipment",Iceland,2018,2,0.0
578,4483588,"Medical products, appliances and equipment",Italy,2018,2,0.2
579,4483589,"Medical products, appliances and equipment",Lithuania,2018,2,-2.9
580,4483590,"Medical products, appliances and equipment",Luxembourg,2018,2,0.0
581,4483591,"Medical products, appliances and equipment",Latvia,2018,2,2.5
582,4483592,"Medical products, appliances and equipment",Montenegro,2018,2,1.1
583,4483593,"Medical products, appliances and equipment",North Macedonia,2018,2,-1.2
584,4483594,"Medical products, appliances and equipment",Malta,2018,2,0.1
585,4483595,"Medical products, appliances and equipment",Netherlands,2018,2,1.9
586,4483596,"Medical products, appliances and equipment",Norway,2018,2,1.5
587,4483597,"Medical products, appliances and equipment",Poland,2018,2,0.9
588,4483598,"Medical products, appliances and equipment",Portugal,2018,2,2.8
589,4483599,"Medical products, appliances and equipment",Romania,2018,2,0.2
590,4483600,"Medical products, appliances and equipment",Serbia,2018,2,1.2
591,4483601,"Medical products, appliances and equipment",Sweden,2018,2,0.6
592,4483602,"Medical products, appliances and equipment",Slovenia,2018,2,-0.1
593,4483603,"Medical products, appliances and equipment",Slovakia,2018,2,-1.3
594,4484394,Transport,Albania,2018,2,2.4
595,4484395,Transport,Austria,2018,2,1.4
596,4484396,Transport,Belgium,2018,2,1.9
597,4484397,Transport,Bulgaria,2018,2,0.2
598,4484398,Transport,Switzerland,2018,2,0.8
599,4484399,Transport,Cyprus,2018,2,3.8
600,4484401,Transport,Germany,2018,2,1.2
601,4484402,Transport,Denmark,2018,2,0.0
602,4484406,Transport,Estonia,2018,2,0.3
603,4484408,Transport,Greece,2018,2,2.7
604,4484409,Transport,Spain,2018,2,1.1
605,4484413,Transport,Finland,2018,2,-1.7
606,4484414,Transport,France,2018,2,2.6
607,4484415,Transport,Croatia,2018,2,0.3
608,4484416,Transport,Hungary,2018,2,-0.7
609,4484417,Transport,Ireland,2018,2,0.7
610,4484418,Transport,Iceland,2018,2,-5.3
611,4484419,Transport,Italy,2018,2,1.7
612,4484420,Transport,Lithuania,2018,2,2.4
613,4484421,Transport,Luxembourg,2018,2,0.7
614,4484422,Transport,Latvia,2018,2,2.3
615,4484423,Transport,Montenegro,2018,2,3.4
616,4484424,Transport,North Macedonia,2018,2,8.0
617,4484425,Transport,Malta,2018,2,-0.1
618,4484426,Transport,Netherlands,2018,2,0.3
619,4484427,Transport,Norway,2018,2,3.5
620,4484428,Transport,Poland,2018,2,-0.9
621,4484429,Transport,Portugal,2018,2,1.1
622,4484430,Transport,Romania,2018,2,5.0
623,4484431,Transport,Serbia,2018,2,-0.4
624,4484432,Transport,Sweden,2018,2,0.5
625,4484433,Transport,Slovenia,2018,2,0.8
626,4484434,Transport,Slovakia,2018,2,2.4
627,4484946,Fuels and lubricants for personal transport equipment,Albania,2018,2,2.6
628,4484947,Fuels and lubricants for personal transport equipment,Austria,2018,2,0.9
629,4484948,Fuels and lubricants for personal transport equipment,Belgium,2018,2,2.5
630,4484949,Fuels and lubricants for personal transport equipment,Bulgaria,2018,2,3.5
631,4484950,Fuels and lubricants for personal transport equipment,Switzerland,2018,2,3.4
632,4484951,Fuels and lubricants for personal transport equipment,Cyprus,2018,2,0.3
633,4484953,Fuels and lubricants for personal transport equipment,Germany,2018,2,-0.6
634,4484954,Fuels and lubricants for personal transport equipment,Denmark,2018,2,-2.0
635,4484958,Fuels and lubricants for personal transport equipment,Estonia,2018,2,6.0
636,4484960,Fuels and lubricants for personal transport equipment,Greece,2018,2,-0.2
637,4484961,Fuels and lubricants for personal transport equipment,Spain,2018,2,0.7
638,4484965,Fuels and lubricants for personal transport equipment,Finland,2018,2,-3.5
639,4484966,Fuels and lubricants for personal transport equipment,France,2018,2,6.5
640,4484967,Fuels and lubricants for personal transport equipment,Croatia,2018,2,0.7
641,4484968,Fuels and lubricants for personal transport equipment,Hungary,2018,2,-2.0
642,4484969,Fuels and lubricants for personal transport equipment,Ireland,2018,2,0.2
643,4484970,Fuels and lubricants for personal transport equipment,Iceland,2018,2,2.3
644,4484971,Fuels and lubricants for personal transport equipment,Italy,2018,2,2.3
645,4484972,Fuels and lubricants for personal transport equipment,Lithuania,2018,2,1.4
646,4484973,Fuels and lubricants for personal transport equipment,Luxembourg,2018,2,-0.1
647,4484974,Fuels and lubricants for personal transport equipment,Latvia,2018,2,5.2
648,4484975,Fuels and lubricants for personal transport equipment,Montenegro,2018,2,4.9
649,4484976,Fuels and lubricants for personal transport equipment,North Macedonia,2018,2,3.6
650,4484977,Fuels and lubricants for personal transport equipment,Malta,2018,2,0.0
651,4484978,Fuels and lubricants for personal transport equipment,Netherlands,2018,2,-0.7
652,4484979,Fuels and lubricants for personal transport equipment,Norway,2018,2,3.3
653,4484980,Fuels and lubricants for personal transport equipment,Poland,2018,2,-2.9
654,4484981,Fuels and lubricants for personal transport equipment,Portugal,2018,2,1.0
655,4484982,Fuels and lubricants for personal transport equipment,Romania,2018,2,7.8
656,4484983,Fuels and lubricants for personal transport equipment,Serbia,2018,2,0.7
657,4484984,Fuels and lubricants for personal transport equipment,Sweden,2018,2,0.9
658,4484985,Fuels and lubricants for personal transport equipment,Slovenia,2018,2,3.0
659,4484986,Fuels and lubricants for personal transport equipment,Slovakia,2018,2,-0.1
660,4485929,Communications,Albania,2018,2,0.9
661,4485930,Communications,Austria,2018,2,-3.1
662,4485931,Communications,Belgium,2018,2,0.4
663,4485932,Communications,Bulgaria,2018,2,1.5
664,4485933,Communications,Switzerland,2018,2,-1.1
665,4485934,Communications,Cyprus,2018,2,-0.7
666,4485936,Communications,Germany,2018,2,-0.7
667,4485937,Communications,Denmark,2018,2,-1.6
668,4485941,Communications,Estonia,2018,2,-5.6
669,4485943,Communications,Greece,2018,2,-0.1
670,4485944,Communications,Spain,2018,2,2.4
671,4485948,Communications,Finland,2018,2,-1.4
672,4485949,Communications,France,2018,2,-1.7
673,4485950,Communications,Croatia,2018,2,-0.7
674,4485951,Communications,Hungary,2018,2,-6.0
675,4485952,Communications,Ireland,2018,2,0.5
676,4485953,Communications,Iceland,2018,2,-7.4
677,4485954,Communications,Italy,2018,2,-2.2
678,4485955,Communications,Lithuania,2018,2,-2.0
679,4485956,Communications,Luxembourg,2018,2,-1.7
680,4485957,Communications,Latvia,2018,2,0.7
681,4485958,Communications,Montenegro,2018,2,1.8
682,4485959,Communications,North Macedonia,2018,2,7.2
683,4485960,Communications,Malta,2018,2,0.1
684,4485961,Communications,Netherlands,2018,2,-8.3
685,4485962,Communications,Norway,2018,2,0.4
686,4485963,Communications,Poland,2018,2,0.3
687,4485964,Communications,Portugal,2018,2,0.8
688,4485965,Communications,Romania,2018,2,2.6
689,4485966,Communications,Serbia,2018,2,4.4
690,4485967,Communications,Sweden,2018,2,-0.4
691,4485968,Communications,Slovenia,2018,2,-1.7
692,4485969,Communications,Slovakia,2018,2,0.0
693,4489263,Education,Albania,2018,2,0.9
694,4489264,Education,Austria,2018,2,1.6
695,4489265,Education,Belgium,2018,2,1.7
696,4489266,Education,Bulgaria,2018,2,3.2
697,4489267,Education,Switzerland,2018,2,1.4
698,4489268,Education,Cyprus,2018,2,1.1
699,4489270,Education,Germany,2018,2,2.4
700,4489271,Education,Denmark,2018,2,2.7
701,4489275,Education,Estonia,2018,2,-4.9
702,4489277,Education,Greece,2018,2,0.2
703,4489278,Education,Spain,2018,2,0.7
704,4489282,Education,Finland,2018,2,1.8
705,4489283,Education,France,2018,2,1.7
706,4489284,Education,Croatia,2018,2,0.3
707,4489285,Education,Hungary,2018,2,2.3
708,4489286,Education,Ireland,2018,2,1.6
709,4489287,Education,Iceland,2018,2,-0.4
710,4489288,Education,Italy,2018,2,-16.1
711,4489289,Education,Lithuania,2018,2,2.4
712,4489290,Education,Luxembourg,2018,2,1.4
713,4489291,Education,Latvia,2018,2,-0.5
714,4489292,Education,Montenegro,2018,2,0.0
715,4489293,Education,North Macedonia,2018,2,0.0
716,4489294,Education,Malta,2018,2,0.5
717,4489295,Education,Netherlands,2018,2,1.2
718,4489296,Education,Norway,2018,2,6.0
719,4489297,Education,Poland,2018,2,2.1
720,4489298,Education,Portugal,2018,2,1.2
721,4489299,Education,Romania,2018,2,2.9
722,4489300,Education,Serbia,2018,2,0.6
723,4489301,Education,Sweden,2018,2,4.1
724,4489302,Education,Slovenia,2018,2,3.3
725,4489303,Education,Slovakia,2018,2,1.0
726,4489534,Restaurants and hotels,Albania,2018,2,-0.1
727,4489535,Restaurants and hotels,Austria,2018,2,2.8
728,4489536,Restaurants and hotels,Belgium,2018,2,3.0
729,4489537,Restaurants and hotels,Bulgaria,2018,2,3.1
730,4489538,Restaurants and hotels,Switzerland,2018,2,0.3
731,4489539,Restaurants and hotels,Cyprus,2018,2,1.5
732,4489541,Restaurants and hotels,Germany,2018,2,2.2
733,4489542,Restaurants and hotels,Denmark,2018,2,2.2
734,4489546,Restaurants and hotels,Estonia,2018,2,4.9
735,4489548,Restaurants and hotels,Greece,2018,2,2.1
736,4489549,Restaurants and hotels,Spain,2018,2,2.2
737,4489553,Restaurants and hotels,Finland,2018,2,2.2
738,4489554,Restaurants and hotels,France,2018,2,1.1
739,4489555,Restaurants and hotels,Croatia,2018,2,2.6
740,4489556,Restaurants and hotels,Hungary,2018,2,4.0
741,4489557,Restaurants and hotels,Ireland,2018,2,2.3
742,4489558,Restaurants and hotels,Iceland,2018,2,2.9
743,4489559,Restaurants and hotels,Italy,2018,2,1.2
744,4489560,Restaurants and hotels,Lithuania,2018,2,6.1
745,4489561,Restaurants and hotels,Luxembourg,2018,2,1.8
746,4489562,Restaurants and hotels,Latvia,2018,2,2.0
747,4489563,Restaurants and hotels,Montenegro,2018,2,6.3
748,4489564,Restaurants and hotels,North Macedonia,2018,2,2.2
749,4489565,Restaurants and hotels,Malta,2018,2,2.2
750,4489566,Restaurants and hotels,Netherlands,2018,2,3.6
751,4489567,Restaurants and hotels,Norway,2018,2,2.0
752,4489568,Restaurants and hotels,Poland,2018,2,2.8
753,4489569,Restaurants and hotels,Portugal,2018,2,2.5
754,4489570,Restaurants and hotels,Romania,2018,2,2.8
755,4489571,Restaurants and hotels,Serbia,2018,2,1.3
756,4489572,Restaurants and hotels,Sweden,2018,2,3.2
757,4489573,Restaurants and hotels,Slovenia,2018,2,2.8
758,4489574,Restaurants and hotels,Slovakia,2018,2,2.7
759,4489791,Accommodation services,Albania,2018,2,-0.4
760,4489792,Accommodation services,Austria,2018,2,2.3
761,4489793,Accommodation services,Belgium,2018,2,9.6
762,4489794,Accommodation services,Bulgaria,2018,2,2.5
763,4489795,Accommodation services,Switzerland,2018,2,0.1
764,4489796,Accommodation services,Cyprus,2018,2,3.8
765,4489798,Accommodation services,Germany,2018,2,2.3
766,4489799,Accommodation services,Denmark,2018,2,2.4
767,4489803,Accommodation services,Estonia,2018,2,4.1
768,4489805,Accommodation services,Greece,2018,2,8.5
769,4489806,Accommodation services,Spain,2018,2,4.5
770,4489810,Accommodation services,Finland,2018,2,4.3
771,4489811,Accommodation services,France,2018,2,0.0
772,4489812,Accommodation services,Croatia,2018,2,1.6
773,4489813,Accommodation services,Hungary,2018,2,4.3
774,4489814,Accommodation services,Ireland,2018,2,4.4
775,4489815,Accommodation services,Iceland,2018,2,2.9
776,4489816,Accommodation services,Italy,2018,2,1.0
777,4489817,Accommodation services,Lithuania,2018,2,1.7
778,4489818,Accommodation services,Luxembourg,2018,2,0.4
779,4489819,Accommodation services,Latvia,2018,2,1.2
780,4489820,Accommodation services,Montenegro,2018,2,11.3
781,4489821,Accommodation services,North Macedonia,2018,2,7.6
782,4489822,Accommodation services,Malta,2018,2,0.5
783,4489823,Accommodation services,Netherlands,2018,2,9.7
784,4489824,Accommodation services,Norway,2018,2,-0.6
785,4489825,Accommodation services,Poland,2018,2,2.0
786,4489826,Accommodation services,Portugal,2018,2,4.0
787,4489827,Accommodation services,Romania,2018,2,2.8
788,4489828,Accommodation services,Serbia,2018,2,-0.9
789,4489829,Accommodation services,Sweden,2018,2,2.5
790,4489830,Accommodation services,Slovenia,2018,2,3.1
791,4489831,Accommodation services,Slovakia,2018,2,2.0
792,4493458,All-items HICP,Albania,2018,3,1.4
793,4493459,All-items HICP,Austria,2018,3,2.0
794,4493460,All-items HICP,Belgium,2018,3,1.5
795,4493461,All-items HICP,Bulgaria,2018,3,1.9
796,4493462,All-items HICP,Switzerland,2018,3,0.7
797,4493463,All-items HICP,Cyprus,2018,3,-0.4
798,4493465,All-items HICP,Germany,2018,3,1.7
