country,year,month,day,vaccines
Africa,2022,9,14,401450750.0
Africa,2022,9,15,401984000.0
Africa,2022,9,16,402517200.0
Africa,2022,9,17,403048260.0
Africa,2022,9,18,403579360.0
Africa,2022,9,19,404366900.0
Africa,2022,9,20,405157220.0
Africa,2022,9,21,405947840.0
Africa,2022,9,22,406738370.0
Africa,2022,9,23,407529730.0
Africa,2022,9,24,408322340.0
Africa,2022,9,25,409110940.0
Africa,2022,9,26,410021340.0
Africa,2022,9,27,410939230.0
Africa,2022,9,28,411893000.0
Africa,2022,9,29,412846800.0
Africa,2022,9,30,413774660.0
Africa,2022,10,1,414701000.0
Africa,2022,10,2,415626800.0
Africa,2022,10,3,416568830.0
Africa,2022,10,4,417510750.0
Africa,2022,10,5,418453820.0
Africa,2022,10,6,419397060.0
Africa,2022,10,7,420340260.0
Africa,2022,10,8,421283140.0
Africa,2022,10,9,422224030.0
Africa,2022,10,10,423668060.0
Africa,2022,10,11,425114720.0
Africa,2022,10,12,426540400.0
Africa,2022,10,13,427966560.0
Africa,2022,10,14,429392700.0
Africa,2022,10,15,430818600.0
Africa,2022,10,16,432241950.0
Africa,2022,10,17,433097730.0
Africa,2022,10,18,433956600.0
Africa,2022,10,19,434815650.0
Africa,2022,10,20,435675140.0
Africa,2022,10,21,436460740.0
Africa,2022,10,22,437244670.0
Africa,2022,10,23,438028580.0
Africa,2022,10,24,439038400.0
Africa,2022,10,25,440051260.0
Africa,2022,10,26,441064700.0
Africa,2022,10,27,442077570.0
Africa,2022,10,28,443089920.0
Africa,2022,10,29,444102300.0
Africa,2022,10,30,445112320.0
Africa,2022,10,31,445896130.0
Africa,2022,11,1,446679900.0
Africa,2022,11,2,447464670.0
Africa,2022,11,3,448250660.0
Africa,2022,11,4,449036640.0
Africa,2022,11,5,449821900.0
Africa,2022,11,6,450604500.0
Africa,2022,11,7,451213860.0
Africa,2022,11,8,451825950.0
Africa,2022,11,9,452438750.0
Africa,2022,11,10,453052350.0
Africa,2022,11,11,453665860.0
Africa,2022,11,12,454278800.0
Africa,2022,11,13,454888830.0
Africa,2022,11,14,455494800.0
Africa,2022,11,15,456104300.0
Africa,2022,11,16,456724350.0
Africa,2022,11,17,457344480.0
Africa,2022,11,18,457964540.0
Africa,2022,11,19,458584200.0
Africa,2022,11,20,459201020.0
Africa,2022,11,21,460036220.0
Africa,2022,11,22,460873760.0
Africa,2022,11,23,461711260.0
Africa,2022,11,24,462549200.0
Africa,2022,11,25,463387200.0
Africa,2022,11,26,464224420.0
Africa,2022,11,27,465059460.0
Africa,2022,11,28,465940320.0
Africa,2022,11,29,466816700.0
Africa,2022,11,30,467693500.0
Africa,2022,12,1,468570140.0
Africa,2022,12,2,469445920.0
Africa,2022,12,3,470320960.0
Africa,2022,12,4,471193920.0
Africa,2022,12,5,471957470.0
Africa,2022,12,6,472722940.0
Africa,2022,12,7,473489060.0
Africa,2022,12,8,474254180.0
Africa,2022,12,9,475019300.0
Africa,2022,12,10,475783900.0
Africa,2022,12,11,476546850.0
Africa,2022,12,12,477015200.0
Africa,2022,12,13,477465120.0
Africa,2022,12,14,477915940.0
Africa,2022,12,15,478367040.0
Africa,2022,12,16,478817380.0
Africa,2022,12,17,479266500.0
Africa,2022,12,18,481183650.0
Africa,2022,12,19,481575420.0
Africa,2022,12,20,481967230.0
Africa,2022,12,21,482358980.0
Africa,2022,12,22,482750720.0
Africa,2022,12,23,483150620.0
Africa,2022,12,24,483550560.0
Africa,2022,12,25,483950460.0
Africa,2022,12,26,484342560.0
Africa,2022,12,27,484734620.0
Africa,2022,12,28,485126720.0
Africa,2022,12,29,485518800.0
Africa,2022,12,30,485910880.0
Africa,2022,12,31,486302940.0
Africa,2023,1,1,486695040.0
Africa,2023,1,2,487073760.0
Africa,2023,1,3,487439230.0
Africa,2023,1,4,487808540.0
Africa,2023,1,5,488177860.0
Africa,2023,1,6,488547140.0
Africa,2023,1,7,488916450.0
Africa,2023,1,8,489285760.0
Africa,2023,1,9,489625820.0
Africa,2023,1,10,489965860.0
Africa,2023,1,11,490305900.0
Africa,2023,1,12,490645950.0
Africa,2023,1,13,490986000.0
Africa,2023,1,14,491326050.0
Africa,2023,1,15,491666080.0
Africa,2023,1,16,491960640.0
Africa,2023,1,17,492255230.0
Africa,2023,1,18,492549760.0
Africa,2023,1,19,492844260.0
Africa,2023,1,20,493138750.0
Africa,2023,1,21,493433250.0
Africa,2023,1,22,493727740.0
Africa,2023,1,23,494010980.0
Africa,2023,1,24,494294200.0
Africa,2023,1,25,494577400.0
Africa,2023,1,26,494860640.0
Africa,2023,1,27,495143870.0
Africa,2023,1,28,495427070.0
Africa,2023,1,29,495710300.0
Africa,2023,1,30,496108450.0
Africa,2023,1,31,496506620.0
Africa,2023,2,1,496846660.0
Africa,2023,2,2,497186660.0
Africa,2023,2,3,497526700.0
Africa,2023,2,4,497866700.0
Africa,2023,2,5,498206720.0
Africa,2023,2,6,498645540.0
Africa,2023,2,7,499084350.0
Africa,2023,2,8,499523200.0
Africa,2023,2,9,499962020.0
Africa,2023,2,10,500400830.0
Africa,2023,2,11,500839650.0
Africa,2023,2,12,501278500.0
Africa,2023,2,13,501686050.0
Africa,2023,2,14,502093730.0
Africa,2023,2,15,502501250.0
Africa,2023,2,16,502908800.0
Africa,2023,2,17,503316320.0
Africa,2023,2,18,503723840.0
Africa,2023,2,19,504131360.0
Africa,2023,2,20,504510240.0
Africa,2023,2,21,504889120.0
Africa,2023,2,22,505221060.0
Africa,2023,2,23,505552960.0
Africa,2023,2,24,505884900.0
Africa,2023,2,25,506216860.0
Africa,2023,2,26,506548800.0
Africa,2023,2,27,506828960.0
Africa,2023,2,28,507109150.0
Africa,2023,3,1,507389300.0
Africa,2023,3,2,507669470.0
Africa,2023,3,3,507949630.0
Africa,2023,3,4,508229760.0
Africa,2023,3,5,508509920.0
Africa,2023,3,6,508967970.0
Africa,2023,3,7,509426020.0
Africa,2023,3,8,509884030.0
Africa,2023,3,9,510342080.0
Africa,2023,3,10,510800130.0
Africa,2023,3,11,511258180.0
Africa,2023,3,12,511716200.0
Africa,2023,3,13,512098240.0
Africa,2023,3,14,512480300.0
Africa,2023,3,15,512862370.0
Africa,2023,3,16,513244450.0
Africa,2023,3,17,513626530.0
Africa,2023,3,18,514008600.0
Africa,2023,3,19,514390700.0
Africa,2023,3,20,514766140.0
Africa,2023,3,21,515141600.0
Africa,2023,3,22,515517100.0
Africa,2023,3,23,515892540.0
Africa,2023,3,24,516268030.0
Africa,2023,3,25,516643520.0
Africa,2023,3,26,517018980.0
Africa,2023,3,27,517498000.0
Africa,2023,3,28,517977000.0
Africa,2023,3,29,518456000.0
Africa,2023,3,30,518934980.0
Africa,2023,3,31,519413980.0
Africa,2023,4,1,519892960.0
Africa,2023,4,2,520371970.0
Africa,2023,4,3,520620400.0
Africa,2023,4,4,520868900.0
Africa,2023,4,5,521117340.0
Africa,2023,4,6,521365760.0
Africa,2023,4,7,521614200.0
Africa,2023,4,8,521862660.0
Africa,2023,4,9,522111070.0
Africa,2023,4,10,522424420.0
Africa,2023,4,11,522737730.0
Africa,2023,4,12,523051040.0
Africa,2023,4,13,523364380.0
Africa,2023,4,14,523677700.0
Africa,2023,4,15,523991000.0
Africa,2023,4,16,524304350.0
Africa,2023,4,17,524577950.0
Africa,2023,4,18,524851600.0
Africa,2023,4,19,525125200.0
Africa,2023,4,20,525398800.0
Africa,2023,4,21,525672400.0
Africa,2023,4,22,525946000.0
Africa,2023,4,23,526219600.0
Africa,2023,4,24,526476500.0
Africa,2023,4,25,526733440.0
Africa,2023,4,26,526985900.0
Africa,2023,4,27,527238370.0
Africa,2023,4,28,527490850.0
Africa,2023,4,29,527743300.0
Africa,2023,4,30,527995780.0
Africa,2023,5,1,528255800.0
Africa,2023,5,2,528515840.0
Africa,2023,5,3,528775840.0
Africa,2023,5,4,529035870.0
Africa,2023,5,5,529295870.0
Africa,2023,5,6,529555870.0
Africa,2023,5,7,529815870.0
Africa,2023,5,8,530434000.0
Africa,2023,5,9,531052100.0
Africa,2023,5,10,531670240.0
Africa,2023,5,11,532288350.0
Africa,2023,5,12,532906460.0
Africa,2023,5,13,533524580.0
Africa,2023,5,14,534142700.0
Africa,2023,5,15,534754530.0
Africa,2023,5,16,535366370.0
Africa,2023,5,17,535978200.0
Africa,2023,5,18,536590050.0
Africa,2023,5,19,537201900.0
Africa,2023,5,20,537813760.0
Africa,2023,5,21,538425600.0
Africa,2023,5,22,539053250.0
Africa,2023,5,23,539680960.0
Africa,2023,5,24,540308600.0
Africa,2023,5,25,540936260.0
Africa,2023,5,26,541563900.0
Africa,2023,5,27,542191550.0
Africa,2023,5,28,542819260.0
Africa,2023,5,29,543037440.0
Africa,2023,5,30,543255700.0
Africa,2023,5,31,543473900.0
Africa,2023,6,1,543692160.0
Africa,2023,6,2,543910340.0
Africa,2023,6,3,544128600.0
Africa,2023,6,4,544346800.0
Africa,2023,6,5,544531460.0
Africa,2023,6,6,544716160.0
Africa,2023,6,7,544900860.0
Africa,2023,6,8,545085500.0
Africa,2023,6,9,545270200.0
Africa,2023,6,10,545454900.0
Africa,2023,6,11,545639600.0
Africa,2023,6,12,545823360.0
Africa,2023,6,13,546007200.0
Africa,2023,6,14,546191000.0
Africa,2023,6,15,546374800.0
Africa,2023,6,16,546558600.0
Africa,2023,6,17,546742400.0
Africa,2023,6,18,546926200.0
Africa,2023,6,19,547044900.0
Africa,2023,6,20,547163650.0
Africa,2023,6,21,547291100.0
Africa,2023,6,22,547418500.0
Africa,2023,6,23,547545860.0
Africa,2023,6,24,547673300.0
Africa,2023,6,25,547800640.0
Africa,2023,6,26,547914500.0
Africa,2023,6,27,548028350.0
Africa,2023,6,28,548142140.0
Africa,2023,6,29,548256000.0
Africa,2023,6,30,548369860.0
Africa,2023,7,1,548483700.0
Africa,2023,7,2,548597500.0
Africa,2023,7,3,548703800.0
Africa,2023,7,4,548810100.0
Africa,2023,7,5,548916350.0
Africa,2023,7,6,549022660.0
Africa,2023,7,7,549128900.0
Africa,2023,7,8,549235200.0
Africa,2023,7,9,549341500.0
Africa,2023,7,10,549447740.0
Africa,2023,7,11,549554050.0
Africa,2023,7,12,549660300.0
Africa,2023,7,13,549766600.0
Africa,2023,7,14,549872900.0
Africa,2023,7,15,549979140.0
Africa,2023,7,16,550085440.0
Africa,2023,7,17,550190340.0
Africa,2023,7,18,550295230.0
Africa,2023,7,19,550400100.0
Africa,2023,7,20,550505000.0
Africa,2023,7,21,550609860.0
Africa,2023,7,22,550714750.0
Africa,2023,7,23,550819650.0
Africa,2023,7,24,550892500.0
Africa,2023,7,25,550965250.0
Africa,2023,7,26,551031040.0
Africa,2023,7,27,551096770.0
Africa,2023,7,28,551162560.0
Africa,2023,7,29,551228350.0
Africa,2023,7,30,551294140.0
Africa,2023,7,31,551358660.0
Africa,2023,8,1,551423170.0
Africa,2023,8,2,551487740.0
Africa,2023,8,3,551552260.0
Africa,2023,8,4,551616800.0
Africa,2023,8,5,551681300.0
Africa,2023,8,6,551745860.0
Africa,2023,8,7,551818400.0
Africa,2023,8,8,551890900.0
Africa,2023,8,9,551963400.0
Africa,2023,8,10,552035900.0
Africa,2023,8,11,552108400.0
Africa,2023,8,12,552180900.0
Africa,2023,8,13,552253440.0
Africa,2023,8,14,552325900.0
Africa,2023,8,15,552398340.0
Africa,2023,8,16,552470850.0
Africa,2023,8,17,552543300.0
Africa,2023,8,18,552615740.0
Africa,2023,8,19,552688260.0
Africa,2023,8,20,552760700.0
Africa,2023,8,21,552832060.0
Africa,2023,8,22,552903400.0
Africa,2023,8,23,552974850.0
Africa,2023,8,24,553046200.0
Africa,2023,8,25,553117600.0
Africa,2023,8,26,553188900.0
Africa,2023,8,27,553260300.0
Africa,2023,8,28,553331650.0
Africa,2023,8,29,553403000.0
Africa,2023,8,30,553474400.0
Africa,2023,8,31,553545800.0
Africa,2023,9,1,553617150.0
Africa,2023,9,2,553688500.0
Africa,2023,9,3,553759900.0
Africa,2023,9,4,553831230.0
Africa,2023,9,5,553902600.0
Africa,2023,9,6,553973900.0
Africa,2023,9,7,554045250.0
Africa,2023,9,8,554116600.0
Africa,2023,9,9,554187900.0
Africa,2023,9,10,554259260.0
Africa,2023,9,11,554326900.0
Africa,2023,9,12,554394560.0
Africa,2023,9,13,554462140.0
Africa,2023,9,14,554529800.0
Africa,2023,9,15,554597440.0
Africa,2023,9,16,554665100.0
Africa,2023,9,17,554732740.0
Africa,2023,9,18,554822800.0
Africa,2023,9,19,554912830.0
Africa,2023,9,20,555002900.0
Africa,2023,9,21,555092900.0
Africa,2023,9,22,555183000.0
Africa,2023,9,23,555273000.0
Africa,2023,9,24,555363100.0
Africa,2023,9,25,555446400.0
Africa,2023,9,26,555529800.0
Africa,2023,9,27,555613100.0
Africa,2023,9,28,555696500.0
Africa,2023,9,29,555779840.0
Africa,2023,9,30,555863230.0
Africa,2023,10,1,555946560.0
Africa,2023,10,2,555981200.0
Africa,2023,10,3,556015800.0
Africa,2023,10,4,556050400.0
Africa,2023,10,5,556085060.0
Africa,2023,10,6,556119700.0
Africa,2023,10,7,556154300.0
Africa,2023,10,8,556188900.0
Africa,2023,10,9,556223300.0
Africa,2023,10,10,556257600.0
Africa,2023,10,11,556292000.0
Africa,2023,10,12,556326300.0
Africa,2023,10,13,556360640.0
Africa,2023,10,14,556395000.0
Africa,2023,10,15,556429300.0
Africa,2023,10,16,556462660.0
Africa,2023,10,17,556495940.0
Africa,2023,10,18,556529300.0
Africa,2023,10,19,556562560.0
Africa,2023,10,20,556595900.0
Africa,2023,10,21,556629200.0
Africa,2023,10,22,556662500.0
Africa,2023,10,23,556694600.0
Africa,2023,10,24,556726660.0
Africa,2023,10,25,556758660.0
Africa,2023,10,26,556790700.0
Africa,2023,10,27,556822800.0
Africa,2023,10,28,556854850.0
Africa,2023,10,29,556886900.0
Africa,2023,10,30,556919000.0
Africa,2023,10,31,556951040.0
Africa,2023,11,1,556983100.0
Africa,2023,11,2,557015200.0
Africa,2023,11,3,557047230.0
Africa,2023,11,4,557079230.0
Africa,2023,11,5,557111300.0
Africa,2023,11,6,557124740.0
Africa,2023,11,7,557138100.0
Africa,2023,11,8,557151550.0
Africa,2023,11,9,557165000.0
Africa,2023,11,10,557178400.0
Africa,2023,11,11,557191800.0
Africa,2023,11,12,557205200.0
Africa,2023,11,13,557218600.0
Africa,2023,11,14,557232000.0
Africa,2023,11,15,557245440.0
Africa,2023,11,16,557258800.0
Africa,2023,11,17,557272260.0
Africa,2023,11,18,557285600.0
Africa,2023,11,19,557299100.0
Africa,2023,11,20,557310850.0
Africa,2023,11,21,557322600.0
Africa,2023,11,22,557334400.0
Africa,2023,11,23,557346100.0
Africa,2023,11,24,557357900.0
Africa,2023,11,25,557369660.0
Africa,2023,11,26,557381440.0
Africa,2023,11,27,557393200.0
Africa,2023,11,28,557405000.0
Africa,2023,11,29,557416770.0
Africa,2023,11,30,557428540.0
Africa,2023,12,1,557440300.0
Africa,2023,12,2,557452100.0
Africa,2023,12,3,557463800.0
Africa,2023,12,4,557475600.0
Africa,2023,12,5,557487360.0
Africa,2023,12,6,557499140.0
Africa,2023,12,7,557510900.0
Africa,2023,12,8,557522700.0
Africa,2023,12,9,557534460.0
Africa,2023,12,10,557546240.0
Africa,2023,12,11,557558000.0
Africa,2023,12,12,557569800.0
Africa,2023,12,13,557581500.0
Africa,2023,12,14,557593300.0
Africa,2023,12,15,557605060.0
Africa,2023,12,16,557616830.0
Africa,2023,12,17,557628600.0
Africa,2023,12,18,557640400.0
Africa,2023,12,19,557652160.0
Africa,2023,12,20,557663940.0
Africa,2023,12,21,557675700.0
Africa,2023,12,22,557687400.0
Africa,2023,12,23,557699200.0
Africa,2023,12,24,557711000.0
Africa,2023,12,25,557722750.0
Africa,2023,12,26,557734500.0
Africa,2023,12,27,557746300.0
Africa,2023,12,28,557758100.0
Africa,2023,12,29,557769860.0
Africa,2023,12,30,557781600.0
Africa,2023,12,31,557793400.0
Africa,2024,1,1,557793400.0
Africa,2024,1,2,557793400.0
Africa,2024,1,3,557793400.0
Africa,2024,1,4,557793400.0
Africa,2024,1,5,557793400.0
Africa,2024,1,6,557793400.0
Africa,2024,1,7,557793400.0
Africa,2024,1,8,557793400.0
Africa,2024,1,9,557793400.0
Africa,2024,1,10,557793400.0
Africa,2024,1,11,557793400.0
Africa,2024,1,12,557793400.0
Africa,2024,1,13,557793400.0
Africa,2024,1,14,557793400.0
Africa,2024,1,15,557793400.0
Africa,2024,1,16,557793400.0
Africa,2024,1,17,557793400.0
Africa,2024,1,18,557793400.0
Africa,2024,1,19,557793400.0
Africa,2024,1,20,557793400.0
Africa,2024,1,21,557793400.0
Africa,2024,1,22,557793400.0
Africa,2024,1,23,557793400.0
Africa,2024,1,24,557793400.0
Africa,2024,1,25,557793400.0
Africa,2024,1,26,557793400.0
Africa,2024,1,27,557793400.0
Africa,2024,1,28,557793400.0
Africa,2024,1,29,557793400.0
Africa,2024,1,30,557793400.0
Africa,2024,1,31,557793400.0
Africa,2024,2,1,557793400.0
Africa,2024,2,2,557793400.0
Africa,2024,2,3,557793400.0
Africa,2024,2,4,557793400.0
Africa,2024,2,5,557793400.0
Africa,2024,2,6,557793400.0
Africa,2024,2,7,557793400.0
Africa,2024,2,8,557793400.0
Africa,2024,2,9,557793400.0
Africa,2024,2,10,557793400.0
Africa,2024,2,11,557793400.0
Africa,2024,2,12,557793400.0
Africa,2024,2,13,557793400.0
Africa,2024,2,14,557793400.0
Africa,2024,2,15,557793400.0
Africa,2024,2,16,557793400.0
Africa,2024,2,17,557793400.0
Africa,2024,2,18,557793400.0
Africa,2024,2,19,557793400.0
Africa,2024,2,20,557793400.0
Africa,2024,2,21,557793400.0
Africa,2024,2,22,557793400.0
Africa,2024,2,23,557793400.0
Africa,2024,2,24,557793400.0
Africa,2024,2,25,557793400.0
Africa,2024,2,26,557793400.0
Africa,2024,2,27,557793400.0
Africa,2024,2,28,557793400.0
Africa,2024,2,29,557793400.0
Africa,2024,3,1,557793400.0
Africa,2024,3,2,557793400.0
Africa,2024,3,3,557793400.0
Africa,2024,3,4,557793400.0
Africa,2024,3,5,557793400.0
Africa,2024,3,6,557793400.0
Africa,2024,3,7,557793400.0
Africa,2024,3,8,557793400.0
Africa,2024,3,9,557793400.0
Africa,2024,3,10,557793400.0
Africa,2024,3,11,557793400.0
Africa,2024,3,12,557793400.0
Africa,2024,3,13,557793400.0
Africa,2024,3,14,557793400.0
Africa,2024,3,15,557793400.0
Africa,2024,3,16,557793400.0
Africa,2024,3,17,557793400.0
Africa,2024,3,18,557793400.0
Africa,2024,3,19,557793400.0
Africa,2024,3,20,557793400.0
Africa,2024,3,21,557793400.0
Africa,2024,3,22,557793400.0
Africa,2024,3,23,557793400.0
Africa,2024,3,24,557793400.0
Africa,2024,3,25,557793400.0
Africa,2024,3,26,557793400.0
Africa,2024,3,27,557793400.0
Africa,2024,3,28,557793400.0
Africa,2024,3,29,557793400.0
Africa,2024,3,30,557793400.0
Africa,2024,3,31,557793400.0
Africa,2024,4,1,557793400.0
Africa,2024,4,2,557793400.0
Africa,2024,4,3,557793400.0
Africa,2024,4,4,557793400.0
Africa,2024,4,5,557793400.0
Africa,2024,4,6,557793400.0
Africa,2024,4,7,557793400.0
Africa,2024,4,8,557793400.0
Africa,2024,4,9,557793400.0
Africa,2024,4,10,557793400.0
Africa,2024,4,11,557793400.0
Africa,2024,4,12,557793400.0
Africa,2024,4,13,557793400.0
Africa,2024,4,14,557793400.0
Africa,2024,4,15,557793400.0
Africa,2024,4,16,557793400.0
Africa,2024,4,17,557793400.0
Africa,2024,4,18,557793400.0
Africa,2024,4,19,557793400.0
Africa,2024,4,20,557793400.0
Africa,2024,4,21,557793400.0
Africa,2024,4,22,557793400.0
Africa,2024,4,23,557793400.0
Africa,2024,4,24,557793400.0
Africa,2024,4,25,557793400.0
Africa,2024,4,26,557793400.0
Africa,2024,4,27,557793400.0
Africa,2024,4,28,557793400.0
Africa,2024,4,29,557793400.0
Africa,2024,4,30,557793400.0
Africa,2024,5,1,557793400.0
Africa,2024,5,2,557793400.0
Africa,2024,5,3,557793400.0
Africa,2024,5,4,557793400.0
Africa,2024,5,5,557793400.0
Africa,2024,5,6,557793400.0
Africa,2024,5,7,557793400.0
Africa,2024,5,8,557793400.0
Africa,2024,5,9,557793400.0
Africa,2024,5,10,557793400.0
Africa,2024,5,11,557793400.0
Africa,2024,5,12,557793400.0
Africa,2024,5,13,557793400.0
Africa,2024,5,14,557793400.0
Africa,2024,5,15,557793400.0
Africa,2024,5,16,557793400.0
Africa,2024,5,17,557793400.0
Africa,2024,5,18,557793400.0
Africa,2024,5,19,557793400.0
Africa,2024,5,20,557793400.0
Africa,2024,5,21,557793400.0
Africa,2024,5,22,557793400.0
Africa,2024,5,23,557793400.0
Africa,2024,5,24,557793400.0
Africa,2024,5,25,557793400.0
Africa,2024,5,26,557793400.0
Africa,2024,5,27,557793400.0
Africa,2024,5,28,557793400.0
Africa,2024,5,29,557793400.0
Africa,2024,5,30,557793400.0
Africa,2024,5,31,557793400.0
Africa,2024,6,1,557793400.0
Africa,2024,6,2,557793400.0
Africa,2024,6,3,557793400.0
Africa,2024,6,4,557793400.0
Africa,2024,6,5,557793400.0
Africa,2024,6,6,557793400.0
Africa,2024,6,7,557793400.0
Africa,2024,6,8,557793400.0
Africa,2024,6,9,557793400.0
Africa,2024,6,10,557793400.0
Africa,2024,6,11,557793400.0
Africa,2024,6,12,557793400.0
Africa,2024,6,13,557793400.0
Africa,2024,6,14,557793400.0
Africa,2024,6,15,557793400.0
Africa,2024,6,16,557793400.0
Africa,2024,6,17,557793400.0
Africa,2024,6,18,557793400.0
Africa,2024,6,19,557793400.0
Africa,2024,6,20,557793400.0
Africa,2024,6,21,557793400.0
Africa,2024,6,22,557793400.0
Africa,2024,6,23,557793400.0
Africa,2024,6,24,557793400.0
Africa,2024,6,25,557793400.0
Africa,2024,6,26,557793400.0
Africa,2024,6,27,557793400.0
Africa,2024,6,28,557793400.0
Africa,2024,6,29,557793400.0
Africa,2024,6,30,557793400.0
Africa,2024,7,1,557793400.0
Africa,2024,7,2,557793400.0
Africa,2024,7,3,557793400.0
Africa,2024,7,4,557793400.0
Africa,2024,7,5,557793400.0
Africa,2024,7,6,557793400.0
Africa,2024,7,7,557793400.0
Africa,2024,7,8,557793400.0
Africa,2024,7,9,557793400.0
Africa,2024,7,10,557793400.0
Africa,2024,7,11,557793400.0
Africa,2024,7,12,557793400.0
Africa,2024,7,13,557793400.0
Africa,2024,7,14,557793400.0
Africa,2024,7,15,557793400.0
Africa,2024,7,16,557793400.0
Africa,2024,7,17,557793400.0
Africa,2024,7,18,557793400.0
Africa,2024,7,19,557793400.0
Africa,2024,7,20,557793400.0
Africa,2024,7,21,557793400.0
Africa,2024,7,22,557793400.0
Africa,2024,7,23,557793400.0
Africa,2024,7,24,557793400.0
Africa,2024,7,25,557793400.0
Africa,2024,7,26,557793400.0
Africa,2024,7,27,557793400.0
Africa,2024,7,28,557793400.0
Africa,2024,7,29,557793400.0
Africa,2024,7,30,557793400.0
Africa,2024,7,31,557793400.0
Africa,2024,8,1,557793400.0
Africa,2024,8,2,557793400.0
Africa,2024,8,3,557793400.0
Africa,2024,8,4,557793400.0
Africa,2024,8,5,557793400.0
Africa,2024,8,6,557793400.0
Africa,2024,8,7,557793400.0
Africa,2024,8,8,557793400.0
Africa,2024,8,9,557793400.0
Africa,2024,8,10,557793400.0
Africa,2024,8,11,557793400.0
Africa,2024,8,12,557793400.0
Albania,2021,1,10,0.0
Albania,2021,1,12,128.0
Albania,2021,1,13,188.0
Albania,2021,1,14,266.0
Albania,2021,1,15,308.0
Albania,2021,1,16,369.0
Albania,2021,1,17,405.0
Albania,2021,1,18,447.0
Albania,2021,1,19,483.0
Albania,2021,1,20,519.0
Albania,2021,1,21,549.0
Albania,2021,2,2,549.0
Albania,2021,2,9,689.0
Albania,2021,2,17,1090.0
Albania,2021,2,18,2438.0
Albania,2021,2,22,6073.0
Albania,2021,5,11,440921.0
Albania,2021,5,12,444755.0
Albania,2021,5,13,445402.0
Albania,2021,5,14,448571.0
Albania,2021,5,17,456980.0
Albania,2021,5,18,460191.0
Albania,2021,5,19,463402.0
Albania,2021,5,20,466083.0
Albania,2021,5,21,469169.0
Albania,2021,5,23,472840.0
Albania,2021,5,24,475237.0
Albania,2021,5,26,479789.0
Albania,2021,5,27,481788.0
Albania,2021,5,30,485162.0
Albania,2021,5,31,486128.0
Albania,2021,6,1,487078.0
Albania,2021,6,3,490050.0
Albania,2021,6,6,492522.0
Albania,2021,6,7,493346.0
Albania,2021,6,8,494437.0
Albania,2021,6,9,496024.0
Albania,2021,6,10,498437.0
Albania,2021,6,11,501735.0
Albania,2021,6,12,503721.0
Albania,2021,6,13,504257.0
Albania,2021,6,14,507764.0
Albania,2021,6,15,507854.0
Albania,2021,6,16,509282.0
Albania,2021,6,17,511175.0
Albania,2021,6,20,515884.0
Albania,2021,6,21,519674.0
Albania,2021,6,22,525800.0
Albania,2021,6,23,532225.0
Albania,2021,6,24,537018.0
Albania,2021,6,28,547300.0
Albania,2021,6,29,556252.0
Albania,2021,6,30,564530.0
Albania,2021,7,1,567084.0
Albania,2021,7,2,569352.0
Albania,2021,7,4,571759.0
Albania,2021,7,5,574187.0
Albania,2021,7,6,576905.0
Albania,2021,7,7,579552.0
Albania,2021,7,8,582106.0
Albania,2021,7,9,584832.0
Albania,2021,7,10,587238.0
